Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
101,The place of death of Kurt Land is,The place of death of the director of Asunto terminado is,Kurt Land,the director of Asunto terminado, New York,1.6493462453581742e-06,3.4512142974563176e-06,1.5884535287113977e-07,2.16698197164078e-08,1.8768618019748828e-06,6.348956844703935e-07,3.7004363662163087e-07,1.8132504919776693e-07,5.268827408144716e-06,2.9047069460830244e-07,7.023656962701352e-07,6.511301080536214e-07,6.163247689983109e-07,2.199718664996908e-06,6.415594725694973e-06,1.4411982192541473e-05,0.0001962080568773672,0.0012049995129927993,0.0007582305697724223,0.0004090536676812917,5.6656510423636064e-05,4.894506128039211e-05,3.194550299667753e-05,5.126594624016434e-05,2.408210639259778e-05,1.501671431469731e-05,1.6757867342676036e-05,4.375152911961777e-06,2.6887903459282825e-06,4.381742655823473e-06,1.0764345461211633e-05,3.771050978684798e-05,6.877926352899522e-05,4.931063449475914e-05
102,The place of death of Arnulf Schröder is,The place of death of the director of Oh! This Bavaria! is,Arnulf Schröder,the director of Oh! This Bavaria!, Munich,5.009257506571885e-07,3.3503818031022092e-06,7.300009770006e-07,6.601858331123367e-07,9.53570975070761e-07,6.483055585704278e-07,1.5668966568682663e-07,7.413634079966869e-07,7.509278248107876e-07,1.2128824891988188e-05,7.260889560711803e-07,2.888055405492196e-06,6.68707252771128e-06,1.8239949213239015e-06,1.2704017535725143e-05,3.1563670290779555e-06,3.040994656089424e-08,1.4950403226521303e-07,3.123081881994949e-08,2.4331924919351877e-08,1.3977387425256893e-07,9.525740551907802e-08,1.6595505769601004e-07,2.383189325882995e-07,1.5669242570126585e-09,1.546130445895244e-09,1.703888141690868e-09,1.304322427841953e-09,1.2917795721989478e-09,1.1278216138776997e-09,6.232643290360329e-10,1.9464436729066392e-09,0.0018986302893608809,0.00013816836872138083
103,The date of death of Isabel Marshal is,"The date of death of the mother of Richard de Clare, 6th Earl of Gloucester is",Isabel Marshal,"the mother of Richard de Clare, 6th Earl of Gloucester", 17 January 1240,1.9403505575610325e-06,2.7577243599807844e-06,4.723560323327547e-06,9.364068631612099e-08,7.462180207085112e-09,1.0405820205505734e-07,4.0380987798016577e-07,1.1083477602369385e-06,5.6995690101757646e-05,1.4373237718245946e-05,5.444172529678326e-06,2.1381986243795836e-06,1.704379428701941e-07,2.6535053621046245e-07,2.1260038920445368e-06,1.4271325198933482e-05,0.0004340342420618981,0.00014737497258465737,0.0005835508927702904,0.00015742675168439746,1.6975516700767912e-05,1.6844762285472825e-05,1.3067234249319881e-05,3.20969738822896e-05,4.1356092879141215e-06,7.448655651387526e-06,1.2979572829863173e-06,1.0681388857847196e-06,7.163470399973448e-06,8.503730896336492e-06,6.115892119851196e-06,0.00016701652202755213,0.0026704829651862383,0.031146014109253883
104,The country of citizenship of Sergio Gobbi is,The country of citizenship of the director of Enfantasme is,Sergio Gobbi,the director of Enfantasme, Italy,5.294045422488125e-06,8.084049113676883e-06,4.990513389202533e-06,3.7164340938034e-07,1.8246660147269722e-06,5.092135211270943e-07,4.657243152905721e-06,6.226624464034103e-06,6.701691859234415e-07,1.257346298189077e-06,3.877236736116174e-07,6.494606168416794e-07,8.666506090548864e-08,3.1478057849199104e-07,1.532813439553138e-05,1.343021494903951e-06,1.8559925592853688e-05,0.0003277291834820062,0.0001384653296554461,0.0004411503905430436,0.004239478148519993,0.007530946750193834,0.042883917689323425,0.16041095554828644,0.15811674296855927,0.21358788013458252,0.3916908800601959,0.3912768065929413,0.7066299319267273,0.9266032576560974,0.14505848288536072,0.9139257073402405,0.002540545305237174,0.7697105407714844
105,The place of birth of Stewart Hendler is,The place of birth of the director of Halo 4: Forward Unto Dawn is,Stewart Hendler,the director of Halo 4: Forward Unto Dawn, California,8.902791250875453e-07,9.562579180055764e-06,2.8529791507025948e-06,6.66338792143506e-07,1.0035415698439465e-06,1.8262335288454778e-06,6.488485814770684e-05,8.711081318324432e-05,6.691942689940333e-05,9.826627501752228e-05,2.5982906663557515e-05,1.1605571671680082e-05,7.201655535027385e-06,3.2467676646774635e-05,3.9065889723133296e-05,0.00012735043128486723,3.904709956259467e-05,0.00170556188095361,0.00012923369649797678,0.000499631860293448,1.88373051059898e-05,1.959142173291184e-05,5.3096723604539875e-06,1.3769566066912375e-05,1.487762710894458e-05,5.6379209127044305e-05,3.6774358704860788e-06,3.942499915865483e-06,7.406287068079109e-07,1.1147793657073635e-06,1.2070197499269852e-06,3.902510343323229e-06,0.0014650968369096518,0.004754731897264719
106,The date of birth of Robert Gardner is,The date of birth of the director of Ika Hands is,Robert Gardner,the director of Ika Hands," November 5, 1925",5.815727490698919e-06,2.1908001599513227e-06,1.9363055798748974e-06,7.174686800226482e-08,3.781855184570304e-07,6.808405146330188e-07,5.8883827591671434e-08,4.16317902818264e-07,1.247625363021143e-07,1.540932089483249e-06,2.7306427909934428e-06,5.28277769262786e-06,2.682062131498242e-06,9.302043508796487e-06,4.2144142753386404e-06,4.170516604062868e-06,3.330051413286128e-06,3.273295078543015e-06,1.749432044562127e-06,7.870260560594033e-06,3.417354491830338e-06,4.3648702558130026e-05,5.638820312015014e-06,6.609911906707566e-06,6.798462436563568e-06,1.0597104846965522e-05,6.644337645411724e-06,4.0436070776195265e-06,2.700712002479122e-06,3.4012373362202197e-06,1.2950843483849894e-05,9.085037163458765e-05,0.019633911550045013,0.022841094061732292
107,The father of Ildikó Enyedi is,The father of the director of Magic Hunter is,Ildikó Enyedi,the director of Magic Hunter, György Enyedi,2.2572805846721167e-07,3.172150897512438e-08,6.798063623136841e-08,1.1728208448857913e-07,1.2397741500080883e-07,6.248694717214676e-08,1.7292753895503665e-08,4.106404993819979e-09,2.7134954283525303e-09,3.0214184487675766e-09,1.6093837373887254e-09,2.0544022039103993e-09,9.471054163157078e-09,3.276593663059657e-09,2.5211594589791275e-08,1.350049728898739e-06,1.719104329822585e-05,0.00017588444461580366,4.7256315156118944e-05,0.0013931599678471684,0.0007192213670350611,0.009231174364686012,0.0023393863812088966,0.0009544804925099015,0.00014394820027519017,0.010918496176600456,0.0230999868363142,0.19294235110282898,0.3170015215873718,0.2325156182050705,0.28334730863571167,0.07588193565607071,3.4296174362680176e-06,0.013164245523512363
108,John Sibthorpe was educated at,The father of Humphry Waldo Sibthorp was educated at,John Sibthorpe,the father of Humphry Waldo Sibthorp, Christ Church,3.247742142775678e-06,3.9471210300234816e-08,2.0329370187255336e-08,1.3444375213111925e-07,3.5327079785929527e-06,1.3937770972916042e-06,2.0358724839297793e-07,2.056345209666688e-07,1.8918477451279614e-07,1.3370417946134694e-06,2.0691059035016224e-06,3.873991772707086e-06,5.7369798014406115e-06,1.2845838455177727e-06,6.012770427332725e-06,1.244835220859386e-05,3.727715238710516e-06,5.88188322581118e-06,6.135331659606891e-06,9.998628911489504e-07,2.3322591005126014e-06,1.2493308076955145e-06,6.877890541545639e-07,2.5255909008592425e-07,8.396576731684036e-07,7.383212619060942e-07,9.753495078257401e-07,3.678302391563193e-06,6.113136350904824e-06,1.45717024224723e-06,1.8590792478789808e-06,2.6561545382719487e-05,0.06187201663851738,0.036691129207611084
109,The place of birth of Chris Kraus is,The place of birth of the director of The Poll Diaries is,Chris Kraus,the director of The Poll Diaries, Göttingen,1.8964433365908917e-06,3.7325129653709155e-08,3.040339979776263e-09,2.2595582294115957e-08,2.0015244572846314e-08,2.186550851490665e-08,3.9839484600179276e-08,5.1114614763037025e-08,1.5488909639316262e-06,2.29832403420005e-05,2.7344958652975038e-05,1.5925965271890163e-05,4.198354417894734e-06,3.617966513047577e-06,2.19261728489073e-05,1.251935009349836e-05,7.967996111801767e-07,2.380270842650134e-07,2.2474182514997665e-08,6.01165828229e-09,7.203929452970215e-09,2.192089887387283e-08,6.304802724343972e-08,4.1936200290138004e-08,4.983674628533663e-08,2.5046327678523994e-08,6.321799972397457e-09,1.3681741073412468e-08,9.873071249444365e-09,2.543028287949056e-10,5.527034940833175e-10,2.3245976255026335e-09,0.0023431985173374414,0.000520363450050354
110,The date of birth of Joseph-Stanislas Perrault is,The date of birth of the father of Joseph-Édouard Perrault is,Joseph-Stanislas Perrault,the father of Joseph-Édouard Perrault," May 13, 1846",1.5242505924106808e-06,1.2455306830361224e-07,5.81679993061357e-09,1.475187616506446e-08,1.8785987876412946e-08,1.4204752041280244e-08,1.263747719804087e-07,6.952277686878006e-08,2.5318689367281877e-08,1.9326665778862662e-07,4.875985837315966e-07,8.931875328244132e-08,1.7506737393091498e-08,1.044916420056552e-08,1.580795014888281e-07,1.2534751476778183e-06,5.885009613848524e-06,1.0342926088924287e-06,5.557197710004402e-06,6.641768777626567e-06,2.5723944418132305e-05,0.00012016438995487988,0.00010514444875298068,5.969879566691816e-05,7.257272955030203e-05,0.003124857321381569,0.011146451346576214,0.004191385116428137,0.03783172741532326,0.007209504023194313,0.018873941153287888,0.03645952418446541,0.0001486830151407048,0.0026427521370351315
111,The place of death of Ang It-hong is,The place of death of the father of Eric Hung is,Ang It-hong,the father of Eric Hung, Taipei Medical University Hospital,7.931390655357973e-07,4.659750345581415e-07,4.812310976376466e-07,2.1859123933154478e-07,2.210963884863304e-06,3.2782218113425188e-06,1.0842652500286931e-06,2.901714424297097e-07,1.6921661938340549e-07,9.214601703888547e-08,8.433405440655406e-08,1.906637692172808e-07,1.4821956995092478e-07,4.807763502867601e-07,5.147304023012111e-07,2.1089108486194164e-06,1.881374373624567e-05,3.5929729165218305e-06,2.456915581205976e-06,2.0244440293026855e-06,4.262815025413147e-07,2.8151632136541593e-07,3.422054817292519e-07,7.912158821454796e-07,7.051091415632982e-06,1.0115490113093983e-05,1.8168455426348373e-05,1.2836026144213974e-05,1.5746882127132267e-05,1.555451308377087e-05,2.3875167244113982e-05,5.2198611228959635e-05,6.328528979793191e-05,3.110880788881332e-05
112,The place of death of Krzysztof Szydłowiecki is,The place of death of the father of Elżbieta Szydłowiecka is,Krzysztof Szydłowiecki,the father of Elżbieta Szydłowiecka, Kraków,2.8174938506708713e-06,1.9256017367297318e-06,1.353396044123656e-07,1.920468895022509e-09,1.1806984190343428e-07,1.1554313950057349e-08,1.0757734258959317e-08,6.250747919267496e-09,1.8003536439437084e-08,3.241427748434944e-08,7.234408183620644e-09,6.107168548652453e-09,1.703613072834287e-08,1.3856310765447688e-08,8.456535027789869e-09,3.6099254696608796e-09,7.948007585412142e-09,1.0775607961477363e-08,1.1764220708698758e-08,9.543173717929676e-08,4.792791585828127e-08,3.6507947243080707e-07,2.0759277674642362e-07,6.960856779869573e-08,1.0640384289217764e-06,4.801710474566789e-06,2.7704434614861384e-05,2.0323856006143615e-05,0.00016959852655418217,0.002386507811024785,0.0017546828603371978,0.005922175943851471,9.713666804600507e-05,0.0003001010336447507
113,The place of birth of Craig Moss is,The place of birth of the director of Dispatch is,Craig Moss,the director of Dispatch, American,2.349243914068211e-06,2.440494199618115e-06,1.7290433333982946e-06,7.889069593147724e-07,1.8334669675823534e-06,0.00011348922271281481,3.513375486363657e-05,0.00020763509382959455,0.00018783548148348927,0.0015896728727966547,0.00040029024239629507,0.000350698217516765,0.00030225308728404343,4.654030271922238e-05,6.55297189950943e-05,1.1433711733843666e-05,1.0518737326492555e-05,6.108515663072467e-05,0.00029864543466828763,0.000398677570046857,0.0003179658087901771,0.0005151049117557704,0.0009284578263759613,0.0006864661118015647,0.000737071386538446,0.00047911153524182737,0.00013151776511222124,5.942495772615075e-05,3.4980486816493794e-05,2.130836401192937e-05,5.52137425984256e-05,4.518862988334149e-05,4.391989568830468e-05,0.000416313239838928
114,The place of birth of Leticia Dolera is,The place of birth of the director of Requirements To Be A Normal Person is,Leticia Dolera,the director of Requirements To Be A Normal Person, Barcelona,4.84960253288591e-07,2.3805594651093998e-07,2.977285973315702e-08,1.9402473299123812e-06,3.3818507745309034e-06,9.197994472742721e-07,8.993119422484597e-07,1.7176734701251917e-08,6.16249167251226e-08,3.127620118448249e-08,3.965868700106512e-08,2.0971208414266584e-07,4.5637982282187295e-08,2.477195160111023e-08,4.063683718413813e-07,1.6093108001768996e-07,6.407844466593815e-06,5.218055594014004e-05,0.0005878802621737123,0.002026171423494816,0.027833320200443268,0.06439045816659927,0.15906791388988495,0.6151683330535889,0.9521991610527039,0.8529762029647827,0.9102293252944946,0.9541746377944946,0.9418963193893433,0.9369641542434692,0.6428481340408325,0.5534207820892334,0.0002091630594804883,0.6282620429992676
115,"The place of death of Richard Neville, 2nd Baron Latimer is",The place of death of the father of William Neville is,"Richard Neville, 2nd Baron Latimer",the father of William Neville," Snape, North Yorkshire",7.112087985206017e-08,1.7030139076723572e-07,8.299745672957215e-07,5.193429387873039e-06,4.7343954065581784e-05,1.3839321866271348e-07,2.348739144508727e-06,2.5290755729656667e-06,1.6303208667522995e-06,3.166539954690961e-06,6.76264903631818e-07,6.502531402219347e-09,5.8349002074464806e-08,7.161010557865666e-07,4.793650987267029e-07,1.2953601924436953e-07,5.917662520005251e-07,1.6047798112595046e-07,1.7652092765274574e-07,9.072620343886229e-08,1.5846545409203827e-07,2.7450465722722583e-07,2.1553795193085534e-07,1.3064982340438291e-07,1.0440557929314309e-07,3.410612521292933e-07,4.363742789337266e-07,5.726295739805209e-07,1.4827245422566193e-06,3.649504151326255e-06,1.4125334928394295e-05,7.358887523878366e-05,5.0561876463461886e-08,1.5831062682991615e-06
116,The place of birth of Vijaya Bhaskar is,The place of birth of the composer of Post Master is,Vijaya Bhaskar,the composer of Post Master, Karnataka,4.251396603649482e-07,7.533267876169703e-07,3.7776788985866006e-07,4.6563135924770904e-07,2.7711344046110753e-06,5.657673796122253e-07,1.094710910365393e-06,2.7853566280100495e-06,1.4340045026983717e-06,2.569672119534516e-07,9.769270263859653e-07,5.14063572154555e-07,4.0711552173888776e-07,3.1147206414061657e-07,7.6047069796914e-07,2.7535796220945485e-07,1.5246737348206807e-06,4.6339673644979484e-06,1.7278820223509683e-06,8.742224963498302e-06,9.614970622351393e-06,7.474177891708678e-06,5.7635901612229645e-05,9.089602099265903e-05,7.154559716582298e-05,5.663192496285774e-05,5.552161019295454e-05,3.7398753192974254e-05,1.5171819541137666e-05,1.1766996067308355e-05,2.4959988877526484e-05,7.095844193827361e-05,0.00022951164282858372,0.0007545495755039155
117,"The date of death of Louis de Luxembourg, Count of Saint-Pol is","The date of death of the father of John of Luxembourg, Count of Soissons is","Louis de Luxembourg, Count of Saint-Pol","the father of John of Luxembourg, Count of Soissons", 19 December 1475,2.6136200176551938e-05,0.0004241502610966563,1.5196475033008028e-05,5.5558732128702104e-05,5.773932230113132e-07,1.9390870875213295e-05,3.704300510776193e-08,5.997577101624074e-09,8.315102206779557e-08,4.345413344708504e-06,2.287515172838539e-07,1.0382989330537384e-06,1.0901307234689739e-07,4.760770480061183e-07,8.74079796631122e-06,1.9643463019747287e-05,0.00011020950478268787,7.034092504909495e-06,1.2843864169553854e-05,3.7832892303413246e-06,5.860252372258401e-07,6.742044433849514e-07,1.5711058267697808e-06,5.811759365315083e-06,2.2880485630594194e-06,2.3401044018100947e-06,2.1365012798924e-06,6.193220656314224e-07,1.1795593763963552e-06,3.4797631087712944e-07,7.186008588178083e-08,9.047219151625541e-08,0.012316275388002396,0.035035859793424606
118,The place of birth of Chris Christie is,The place of birth of the spouse of Mary Pat Christie is,Chris Christie,the spouse of Mary Pat Christie, Newark,2.6995815005648183e-06,7.780152344594171e-08,3.16714476866764e-07,4.1670965345019795e-08,9.635851228040337e-08,7.610786667555658e-08,1.525634252175223e-05,3.6757367070094915e-06,5.179981030778436e-07,2.674636107258266e-06,1.8740931864158483e-06,7.578327654300665e-07,5.433387286757352e-07,5.59854584025743e-07,5.25998530065408e-06,4.212902240396943e-06,0.0021472505759447813,4.581398025038652e-05,5.241107828624081e-06,4.0417249692836776e-05,6.880155706312507e-05,5.0566748541314155e-05,3.0356055503943935e-05,0.0006039075087755919,0.00012145312211941928,8.699828322278336e-05,5.6477594625903293e-05,3.648401616374031e-05,1.0632579687808175e-05,3.661253686004784e-06,2.418813664917252e-06,4.648513368010754e-06,0.000777480541728437,0.33231768012046814
119,The place of death of Muhammad ibn Tughj al-Ikhshid is,The place of death of the father of Abu'l-Hasan Ali ibn al-Ikhshid is,Muhammad ibn Tughj al-Ikhshid,the father of Abu'l-Hasan Ali ibn al-Ikhshid, Damascus,1.0522409183977288e-06,7.955947694426868e-06,4.271049328963272e-05,8.1054685097115e-07,1.3802649689864666e-08,3.146324729641492e-07,1.660847601669957e-07,3.303984996705367e-08,2.0732425554115252e-08,2.143204369531304e-07,8.60172022498773e-08,1.8832869841389765e-07,1.7358113382215379e-06,4.496067049331032e-06,7.153439582907595e-07,1.3681537893717177e-06,1.31101814986323e-05,2.926703564298805e-05,6.880736327730119e-05,2.1004605514463037e-05,4.947582397107908e-07,8.206369557228754e-07,8.583719477428531e-07,1.6964997939794557e-07,2.3991854050109396e-06,1.4848959608571022e-06,1.3441981536743697e-06,1.057304757523525e-06,2.0338532067398774e-06,6.088846021157224e-06,1.778063278834452e-06,2.8706601824524114e-06,0.0005069812759757042,0.00010961802036035806
120,Jim Henson was educated at,The creator of The Muppets on Puppets was educated at,Jim Henson,the creator of The Muppets on Puppets," University of Maryland, College Park",2.858172820197069e-06,1.0528466276582549e-07,1.9213914583815495e-06,6.898158488866102e-08,3.448842562647769e-07,9.226139354723273e-07,1.446760165890737e-06,1.9904559849237558e-06,6.706020030833315e-06,2.683672619241406e-06,5.266889729682589e-06,8.873017577570863e-06,5.009640517528169e-06,1.0588069017103408e-05,1.3670191037817858e-05,8.221712050726637e-06,0.00020471657626330853,0.0015172511339187622,0.0003580393095035106,2.5141909645753913e-05,3.2340922189177945e-06,2.531136544803303e-07,2.035534691913199e-07,4.437921674593781e-08,6.805289132216785e-08,4.6075232518205667e-08,1.0054187526975511e-07,4.2330813698754355e-07,2.373857796555967e-06,5.67255256100907e-07,1.6822566522023408e-06,4.754436702114617e-07,0.015320202335715294,0.004234873689711094
121,The date of death of Lalla Abla bint Tahar is,The date of death of the mother of Princess Lalla Nuzha of Morocco is,Lalla Abla bint Tahar,the mother of Princess Lalla Nuzha of Morocco, 1 March 1992,3.4433686457724377e-10,4.370502626471762e-09,4.154220079044535e-09,5.969081229295625e-08,9.719000360064456e-08,1.2354300338301982e-07,1.2817609196247304e-08,4.6130030351143603e-10,8.823824337866881e-09,6.1521832321886905e-06,1.0971785741276108e-05,4.7285248001571745e-06,1.7297905969826388e-06,1.801216603780631e-05,5.2279319788794965e-05,2.3731336113996804e-05,5.62140739930328e-05,3.6475237720878795e-05,8.675611752551049e-05,3.0674098525196314e-05,1.1318476254018606e-06,2.3517567626640812e-07,7.447401628724037e-08,3.5943344300903846e-07,1.1141460021235616e-07,2.3391538661599043e-07,1.9258006034306163e-07,1.7763589710284577e-07,1.0553746676578157e-07,2.930876519258163e-07,1.8440453004586743e-06,0.000173277803696692,0.0653744786977768,0.03837035968899727
122,The place of burial of Bayezid II is,The place of burial of the spouse of Bülbül Hatun is,Bayezid II,the spouse of Bülbül Hatun, Turkish,8.813290719444922e-07,5.371322941982726e-08,1.5297152344828646e-07,6.780939543205022e-07,1.071503490379655e-07,4.773610839947651e-07,1.4864330069030984e-06,4.7321969987024204e-07,6.702143906522906e-08,1.3979098412164603e-07,1.7154900433524745e-07,6.470215794251999e-07,8.599685656918155e-07,4.869451458944241e-06,4.454486770555377e-05,0.00034478347515687346,4.1839914047159255e-05,7.766695489408448e-05,0.0003250290756113827,0.0017710014944896102,1.4771027053939179e-05,1.3323357961780857e-05,5.7211063904105686e-06,5.392319962993497e-06,0.007786819711327553,0.002633475000038743,0.0014202157035470009,0.0003762923297472298,0.00016370257071685046,0.0002587767085060477,0.00015077763237059116,3.560055120033212e-05,2.8765571187250316e-05,3.5993551136925817e-05
123,The place of birth of Joseph P. Kennedy is,The place of birth of the father of Patricia Helen Kennedy Lawford is,Joseph P. Kennedy,the father of Patricia Helen Kennedy Lawford, Boston,3.8422027159867866e-07,1.5733216685021034e-07,1.0299930863766349e-07,1.2787819692050562e-08,5.823843594043865e-07,1.159427185370987e-07,4.0284749047714286e-06,9.658328963269014e-07,2.5400518097740132e-06,2.4391304123128066e-06,3.1687245609646197e-06,4.17388463347379e-07,6.224865387594036e-07,7.77888899960999e-08,1.9731348857021658e-06,2.2838837594463257e-06,0.0234553050249815,0.005335554480552673,0.06018071994185448,0.015909327194094658,0.012481161393225193,0.002415152732282877,0.0080958167091012,0.0011277361772954464,0.0022406219504773617,0.002029227325692773,0.0011058590607717633,0.0001556580828037113,1.829716893553268e-05,4.1746785427676514e-05,2.893058626796119e-05,0.00039233293500728905,0.004390845075249672,0.11795247346162796
124,The place of birth of Merle Haggard is,The place of birth of the performer of My Own Kind of Hat is,Merle Haggard,the performer of My Own Kind of Hat, Bakersfield,7.219824738058378e-07,2.5122888018813683e-06,2.226914830316673e-07,1.834943397227562e-08,1.385615711058108e-08,4.407540110662467e-09,2.269361409901194e-08,1.811545774499379e-10,1.2187021170007029e-08,5.051994733662468e-08,7.512945217058586e-07,2.9636996146109595e-07,4.5134257220524887e-07,1.9810061075986596e-06,5.79115067012026e-07,1.1187410819957222e-07,8.225537158068619e-07,1.6020225075408234e-06,2.56306492474323e-07,6.243088819246623e-07,2.3393150172523747e-07,2.077517677889773e-07,2.1919071002685087e-07,2.1396840566012543e-07,2.3982966723679056e-08,8.024474418277805e-09,4.684352816752835e-08,1.758592418354965e-07,1.1354147488873423e-07,8.692325650372368e-07,1.5701147276558913e-05,7.519852715631714e-06,0.0017598830163478851,0.08844155818223953
125,The country of citizenship of Guy Green is,The country of citizenship of the director of The Devil's Advocate is,Guy Green,the director of The Devil's Advocate, British,2.2167101633385755e-05,1.5061304111441132e-05,1.3493344340531621e-05,6.752949275323772e-07,1.469520043428929e-07,3.3382253405989104e-08,2.5189449388562934e-06,2.907857378886547e-06,2.440061734887422e-06,1.5452562820428284e-06,6.212904963831534e-07,7.59589397603122e-07,8.970907288130547e-07,1.390035504300613e-05,0.00014067944721318781,6.856659456389025e-05,0.0002617095597088337,0.0007086869445629418,0.0036922066938132048,0.01436840370297432,0.04065771400928497,0.218976691365242,0.07730432599782944,0.07156538218259811,0.2840311527252197,0.28024038672447205,0.0017591918585821986,0.02439098432660103,0.03659595176577568,0.04693835228681564,0.0016196166398003697,0.05379386246204376,4.581198300002143e-05,0.0024366488214582205
126,The place of birth of Henrik Adam Due is,The place of birth of the father of Stephan Henrik Barratt-Due is,Henrik Adam Due,the father of Stephan Henrik Barratt-Due," Saint Paul, Minnesota",1.7709133715015923e-08,2.268037178509985e-06,1.467468791815918e-06,6.0160982684465125e-06,2.0673786593761179e-07,1.6289810389480408e-07,3.329006403873791e-06,9.706437595013995e-06,1.896639878395945e-05,0.0007609155145473778,0.0003175527963321656,0.00013586608110927045,2.7842779672937468e-05,0.0001968037977349013,0.00017881180974654853,0.00017680526070762426,0.00026957510272040963,0.00027464688173495233,0.0004969640867784619,0.0011508461320772767,0.001187916030175984,0.001997955609112978,0.0012063707690685987,0.00023833099112380296,8.11797654023394e-05,8.928668103180826e-05,1.5496285413973965e-05,2.7648664399748668e-05,2.3455728296539746e-05,7.989752702997066e-06,5.121586127643241e-06,1.5564142813673243e-05,4.4869120756629854e-05,9.934124682331458e-05
127,The date of birth of Benjamin Pierce is,The date of birth of the father of Benjamin Kendrick Pierce is,Benjamin Pierce,the father of Benjamin Kendrick Pierce," December 25, 1757",3.277025655279431e-07,3.9069797708179976e-07,1.02895694453764e-06,7.438386973035449e-08,1.2577044117279002e-07,1.3657428610258648e-07,2.3532940929271717e-07,2.04134676096146e-06,1.4132170917946496e-06,1.0132118859473849e-06,1.7909148937178543e-06,3.72168386775229e-07,1.2174104995210655e-06,1.073377006832743e-06,1.3485088175002602e-06,6.888141342642484e-06,4.468320184969343e-05,7.832980190869421e-05,0.0002470032195560634,0.00022453555720858276,0.000296248123049736,0.0009331367909908295,0.00023702408361714333,5.703980787075125e-05,5.3306845074985176e-05,0.00021157656738068908,0.000310545350657776,0.0017058809753507376,0.0011245774803683162,0.0012736364733427763,0.0006322349654510617,0.0019250005716457963,0.00425302516669035,0.024703072383999825
128,Nicholas Eversfield was educated at,The father of Edward Eversfield was educated at,Nicholas Eversfield,the father of Edward Eversfield, Trinity College,4.007948177786602e-07,5.692445483873598e-07,3.5602158732217504e-06,5.6542285165051e-07,4.255341536918422e-07,1.0801601320054033e-06,1.8766733091979404e-06,2.103787892338005e-06,2.95739318971755e-05,6.643513756898756e-07,1.2617971378858783e-06,1.52598659042269e-06,2.7286148451821646e-06,4.781497864314588e-06,1.2633431651920546e-05,1.5553463526885025e-05,3.952796760131605e-06,4.158242518315092e-06,2.2259266188484617e-05,5.580890865530819e-05,3.283405749243684e-05,0.00020627770572900772,4.190961044514552e-05,8.834932486934122e-06,1.2362909274088452e-07,8.521872274513953e-08,2.4544553411942616e-07,7.7555387179018e-07,5.531065880859387e-07,3.579306735446153e-07,3.614156582898431e-07,1.1138528179799323e-06,0.06881831586360931,0.015522216446697712
129,"The place of death of Mary of Burgundy, Duchess of Cleves is","The place of death of the mother of Adolph of Cleves, Lord of Ravenstein is","Mary of Burgundy, Duchess of Cleves","the mother of Adolph of Cleves, Lord of Ravenstein", Kalkar,1.1119033871409556e-07,8.961813335872648e-08,2.000808407842669e-09,4.865181608693092e-07,1.4646453792011016e-06,5.810682068840833e-07,2.8673118777078344e-06,7.035939120214607e-07,1.1018502732440538e-07,1.9870816458933405e-07,1.9233427792642033e-06,3.6230296700523468e-06,1.6885816876310855e-05,8.578235792811029e-06,1.6788395441835746e-05,2.84575116893393e-06,6.524723517031816e-08,2.033683017543808e-07,7.527214052061026e-07,6.754239052497724e-07,1.8695968151405395e-07,4.477796267110534e-07,9.094304118661967e-07,3.7989858014952915e-07,2.8824464948229434e-07,8.471018304589961e-07,5.49712808606273e-07,1.9104456896457123e-06,2.1603423192573246e-06,2.0200832295813598e-06,7.886641384402537e-08,7.502524113078834e-07,0.0002686685766093433,0.00014023142284713686
