explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,5.33822139914264e-06,3.3181247545144288e-06,5.116859483678127e-06,5.926965968683362e-06,1.038701429934008e-05,3.970363195548998e-06,2.393427848801366e-06,4.494364475249313e-06,5.62069453735603e-06,4.566202733258251e-06,1.5811401681276038e-05,1.517527925898321e-05,2.0581275748554617e-05,1.0708314221119508e-05,4.9322188715450466e-05,7.12016480974853e-05,7.439904584316537e-05,8.568641351303086e-05,5.503600186784752e-05,4.471614010981284e-05,6.2305829487741e-05,4.1396942833671346e-05,3.851299697998911e-05,4.989737499272451e-05,8.862316462909803e-05,7.348816143348813e-05,4.354733755462803e-05,4.038801125716418e-05,7.878488395363092e-05,5.034454807173461e-05,0.0014782595681026578,0.0016443101922050118,0.0023224845062941313,0.0008064316934905946,0.0026840425562113523,0.007662039250135422,0.0027669966220855713,0.46611374616622925,0.4066646695137024,0.051051363348960876,0.07236871123313904,0.03997700288891792,0.05292648449540138,0.07516732066869736,0.07816217094659805,0.07207413017749786,0.06790091097354889,0.11689101904630661,0.04124145954847336,0.059305015951395035,0.042074061930179596,0.0807720422744751,0.11544506996870041,0.14718268811702728,0.13121174275875092,0.15810254216194153,0.38082432746887207,0.5174174904823303,0.49827173352241516,0.38287976384162903,0.368521511554718,0.550407350063324,0.6072280406951904,0.6292354464530945,0.6510406136512756,0.452348530292511,0.5602766871452332,0.26439154148101807,0.28764456510543823,0.017263829708099365,0.00887799821794033,0.015744749456644058,0.012904264032840729,0.025074712932109833,0.0024599977768957615,0.006583848502486944,0.042043402791023254,0.8014212846755981,0.9459291100502014,0.904870867729187,0.022142579779028893,0.931547224521637
Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,8.065042493399233e-06,1.4859298289593426e-06,9.200329600389523e-07,5.530793032448855e-07,4.6336921855072433e-07,4.439821452706383e-07,8.381201723750564e-07,8.69894449806452e-07,2.8079241474188166e-06,3.025137630174868e-06,2.212080744357081e-06,3.3103769965237007e-06,5.241723556537181e-06,2.600040716060903e-06,3.064113116124645e-06,2.2263072878558887e-06,3.2757932331151096e-06,6.764382760593435e-06,1.3081731594866142e-05,2.0532253984129056e-05,2.343803680560086e-05,5.72273347643204e-05,0.00012828763283323497,0.00034416434937156737,0.0018033487722277641,0.0005530764465220273,0.00028454800485633314,0.00020581681746989489,0.0001695543178357184,4.412306225276552e-05,3.611530701164156e-05,1.714184691081755e-05,9.599751138011925e-06,1.13543183033471e-05,1.0438034223625436e-05,2.0852614397881553e-05,8.683053601998836e-05,4.3435138650238514e-05,5.364188109524548e-05,2.198291440436151e-05,5.730528209824115e-05,8.711139525985345e-05,7.861000631237403e-05,9.822957508731633e-05,0.00013659571413882077,0.0001895869936561212,8.222427277360111e-05,9.009679342852905e-05,9.138861059909686e-05,0.0001547947758808732,0.00014272183761931956,0.00018245878163725138,6.134056457085535e-05,0.00019788628560490906,0.00012406181485857815,0.00039664143696427345,0.0008460644748993218,0.0036246005911380053,0.008519969880580902,0.012637105770409107,0.03253813087940216,0.023727741092443466,0.08718613535165787,0.2535592019557953,0.9958410859107971,0.9971320629119873,0.9975941777229309,0.998701810836792,0.9995514750480652,0.9997568726539612,0.998568058013916,0.9999934434890747,0.9999865293502808,0.9998757839202881,0.9997366070747375,0.9995970129966736,0.9993823766708374,0.9999076128005981,0.9990341663360596,0.9966392517089844,0.0482163205742836,0.9897984266281128
The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,1.9978936052211793e-06,1.1732292932720156e-06,4.523004690781818e-07,6.917127279848501e-07,4.412440262058226e-07,5.290850140227121e-07,5.767392394773196e-07,3.9717679101158865e-07,2.707338921936753e-07,5.539440053325961e-07,1.6644148672639858e-06,2.7832256819237955e-06,2.1653286239597946e-06,2.3549780507892137e-06,2.0374786799948197e-06,1.9212300230719848e-06,1.1525097534104134e-06,1.9217628505430184e-05,2.756341746135149e-05,1.0610287063173018e-05,2.1559622837230563e-05,8.621503366157413e-05,5.6509114074287936e-05,0.00021385223953984678,0.0001531889574835077,0.00015162584895733744,0.00014658048166893423,0.00037313849315978587,4.5742886868538335e-05,4.1618877730797976e-05,3.530397225404158e-05,3.5108227166347206e-05,2.601189407869242e-05,1.4754282346984837e-05,7.254379852383863e-06,7.069958883221261e-06,2.4728891730774194e-05,5.936477464274503e-05,7.712532533332705e-05,0.0002609214570838958,0.00011761031782953069,0.00013987612328492105,0.00012202976358821616,0.0001863797806436196,0.00012066408089594916,0.00014400568034034222,0.00025129911955446005,0.0004709933418780565,0.0009307997534051538,0.0006382063147611916,0.0003691358142532408,0.0004472120781429112,0.00037214564508758485,0.0002178356662625447,0.0003072200925089419,0.0008708146051503718,0.0005928656319156289,0.001150392577983439,0.001041471492499113,0.0012706398265436292,0.0027234198059886694,0.0075003607198596,0.012880895286798477,0.0044984822161495686,0.0033483977895230055,0.006669225171208382,0.007170920725911856,0.012559829279780388,0.005004787351936102,0.013258862309157848,0.037734802812337875,0.0031193385366350412,0.0009471732773818076,0.0017170156352221966,0.0013488269178196788,0.001985300099477172,3.5322380426805466e-05,3.4994855013792403e-06,1.2201341633044649e-05,0.0011388558195903897,0.043609023094177246,0.07426048070192337
The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,4.914835471936385e-07,8.436304028691666e-07,4.195724159217207e-06,2.3100062662706478e-06,1.519942088634707e-06,2.9819468636560487e-06,6.989636403886834e-06,7.014013135631103e-06,2.6155015802942216e-05,7.938928320072591e-06,2.4593149646534584e-05,3.466551788733341e-05,2.7087324269814417e-05,1.1455816093075555e-05,9.198202860716265e-06,5.469473762786947e-06,6.045875579729909e-06,2.5221779651474208e-05,2.5890425604302436e-05,3.709003431140445e-05,8.75891128089279e-05,0.00015215827443171293,0.0001051428189384751,6.815437518525869e-05,4.5568511268356815e-05,3.184982415405102e-05,6.170344568090513e-05,0.00010936705803032964,0.0003453840035945177,0.00028125394601374865,0.00035172977368347347,0.00043587107211351395,0.0004384945204947144,0.001333838445134461,0.002323141321539879,0.0019098446937277913,0.00251690368168056,0.0008995697717182338,0.0030989886727184057,0.005356075707823038,0.006697791162878275,0.008955535478889942,0.015688402578234673,0.018836209550499916,0.0145590640604496,0.013965497724711895,0.011253169737756252,0.0022700869012624025,0.003964931238442659,0.006151146721094847,0.004537149798125029,0.010522393509745598,0.028045030310750008,0.01958565041422844,0.02469627559185028,0.03813094645738602,0.01463370118290186,0.010867174714803696,0.013692920096218586,0.019769541919231415,0.018253473564982414,0.040817148983478546,0.014653547666966915,0.03480364382266998,0.546950101852417,0.13959378004074097,0.18027463555335999,0.33445435762405396,0.2560584843158722,0.2157496064901352,0.8714727163314819,0.8528713583946228,0.8541498184204102,0.9180746674537659,0.9581237435340881,0.9609559178352356,0.9214913845062256,0.9734991192817688,0.987561821937561,0.977914035320282,0.4164842367172241,0.7255330085754395
The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,4.6058535190240946e-06,2.982608293677913e-06,4.6488830776070245e-06,4.018888375867391e-06,5.314400368661154e-06,6.781084266549442e-06,3.5303471577208256e-06,4.0784975681162905e-06,1.4126991118246224e-05,2.359655081818346e-05,8.522866119164973e-05,4.4100466766394675e-05,2.4996421416290104e-05,1.3643421880260576e-05,2.1226740500424057e-05,1.3630210560222622e-05,1.2086732567695435e-05,3.137840758427046e-05,4.842553607886657e-05,5.8639663620851934e-05,5.3984422265784815e-05,5.175327532924712e-05,0.00039195778663270175,0.0009216480539180338,0.0005883153062313795,0.00020611246873158962,0.00018308759899809957,0.00026166654424741864,0.0003719325759448111,0.00021386260050348938,0.0006148268585093319,0.0004401228216011077,0.00017868187569547445,0.00014414578618016094,0.00031722549465484917,0.0004765539488289505,0.0009114200947806239,0.9601872563362122,0.9589108824729919,0.9271230101585388,0.93717360496521,0.9337807297706604,0.9623117446899414,0.9592065811157227,0.9675441980361938,0.954138457775116,0.9308744668960571,0.9304136037826538,0.90756756067276,0.9363964200019836,0.948759913444519,0.9652741551399231,0.9554407000541687,0.9639937281608582,0.9674502015113831,0.975458562374115,0.9830310344696045,0.979486346244812,0.9823154807090759,0.9747075438499451,0.9722220301628113,0.9772354960441589,0.9758564233779907,0.9775521755218506,0.9809611439704895,0.9794939756393433,0.9856426119804382,0.9845312833786011,0.9836534261703491,0.9855102300643921,0.9858189821243286,0.9901352524757385,0.9783283472061157,0.9891142845153809,0.987500011920929,0.9876470565795898,0.9890508651733398,0.9725173711776733,0.9937641620635986,0.995973527431488,0.9159244894981384,0.9715617299079895
T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,1.135945581154374e-06,3.718356822446367e-07,7.422769385811989e-07,7.782798547850689e-07,6.054387426956964e-07,1.921875082189217e-06,2.342737161598052e-06,5.6698786465858575e-06,1.7698423107503913e-05,1.5142523807298858e-05,1.5529352822341025e-05,2.1649724658345804e-05,7.2927296059788205e-06,2.0048677470185794e-05,4.1620791307650506e-05,0.0001376518193865195,0.00013161571405362338,0.0006792821804992855,0.0013939490308985114,0.0021409844048321247,0.003706042654812336,0.0031075025908648968,0.004513307940214872,0.002025098539888859,0.0035091624595224857,0.005011445842683315,0.003719606902450323,0.005728156305849552,0.0032045780681073666,0.006683674640953541,0.04696550965309143,0.037435032427310944,0.00982933584600687,0.006827599368989468,0.010418380610644817,0.01861177384853363,0.06730395555496216,0.2992340922355652,0.39153552055358887,0.38726913928985596,0.4360805153846741,0.7908058762550354,0.7834281921386719,0.06690751016139984,0.07459821552038193,0.058530233800411224,0.04527677968144417,0.029708033427596092,0.008599450811743736,0.010858015157282352,0.014195864088833332,0.028350794687867165,0.031149806454777718,0.009828547015786171,0.023897508159279823,0.03392384201288223,0.0298823993653059,0.020046522840857506,0.0014548080507665873,0.9999724626541138,0.9999545812606812,0.9997962117195129,0.9982072114944458,0.9982089996337891,0.9875068664550781,0.9826765060424805,0.9829654097557068,0.9843988418579102,0.9864382743835449,0.9885854125022888,0.9882297515869141,0.9967478513717651,0.9951472878456116,0.9965319633483887,0.9966061115264893,0.9961538910865784,0.9961011409759521,0.9958178400993347,0.9983260035514832,0.9920995235443115,0.3775201737880707,0.8562371730804443
Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,7.555478987342212e-06,1.8413953739582212e-06,1.7323197880614316e-06,6.279697572608711e-06,4.425965471455129e-06,2.2422641450248193e-06,1.1636026329142624e-06,2.070535856546485e-06,1.2300642993068323e-05,1.3167840734240599e-05,5.339060226106085e-05,0.00013036938617005944,0.0006949672242626548,0.00017641426529735327,0.0001219628902617842,4.319729850976728e-05,6.158623000374064e-05,4.070686918566935e-05,7.046054815873504e-05,0.00012318561493884772,0.00022032682318240404,0.0005720044719055295,0.0013744316529482603,0.00034909279202111065,0.0010611399775370955,0.0027866919990628958,0.003093787468969822,0.006355023942887783,0.001252701971679926,0.001149907591752708,0.0017013633623719215,0.0009975366992875934,0.0008843106334097683,0.000985252670943737,0.0006374336662702262,0.0016958527266979218,0.000967188912909478,0.0009440050926059484,0.0027572964318096638,0.00280686654150486,0.0023329555988311768,0.003214457305148244,0.0124343978241086,0.0006725203711539507,0.00023798210895620286,6.723432306898758e-05,0.0001117068823077716,8.331010030815378e-05,0.0021065364126116037,0.004088275134563446,0.002618729369714856,0.0025556343607604504,0.0030501377768814564,0.0005990397767163813,0.0023866568226367235,0.001624983618967235,0.0011670804815366864,0.0010895819868892431,5.716390296583995e-05,0.00012952783436048776,0.00012134170538047329,5.7526060118107125e-05,6.695921183563769e-05,6.468183710239828e-05,9.719460649648681e-05,0.00024064183526206762,0.00032457662746310234,0.00013272490468807518,0.00015125500794965774,0.0002581732696853578,0.0002992777153849602,0.0005161248845979571,0.0003151168639305979,0.00015010159404482692,0.00028348719934001565,0.00030558567959815264,0.0003295455826446414,0.0004927523550577462,0.0014051258331164718,0.00358061445876956,0.006678796373307705,0.02761680819094181
"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,3.124570753243461e-07,3.2436949481962074e-07,1.775720761543198e-07,1.5582263301894272e-07,2.719468170653272e-07,1.9082132496350823e-07,2.3685787198246544e-07,1.608997024504788e-07,8.595972644798167e-08,1.5038230571917666e-07,7.258035452650802e-07,8.939483109315915e-07,7.364062639680924e-07,1.13866371975746e-06,1.5957770074237487e-06,8.187088269551168e-07,1.7704504671200993e-06,1.825470235417015e-06,1.4443338614000822e-06,5.648528258461738e-07,3.05611820294871e-06,1.068663891601318e-06,7.762086511320376e-07,3.0745425192435505e-06,1.066966615326237e-05,4.986237854609499e-06,5.3809271776117384e-06,5.819111265736865e-06,1.5946994608384557e-05,3.709648080985062e-05,4.900495332549326e-05,1.4938169442757498e-05,1.1077561794081703e-05,5.973758561594877e-06,6.551932528964244e-06,8.52029916131869e-06,3.7907004298176616e-05,0.004792411345988512,0.014570930041372776,0.01610294170677662,0.01523277536034584,0.08592850714921951,0.06298523396253586,0.37800654768943787,0.24062179028987885,0.39482900500297546,0.29714059829711914,0.4297417104244232,0.35248860716819763,0.25265368819236755,0.4504024088382721,0.4532857835292816,0.5507454872131348,0.7543866038322449,0.7593584656715393,0.8314240574836731,0.83196622133255,0.8403017520904541,0.7893725037574768,0.6844397187232971,0.5615876317024231,0.5849249958992004,0.4224250018596649,0.28168848156929016,0.12221261113882065,0.17061887681484222,0.12141136080026627,0.16797547042369843,0.0921119675040245,0.09374707192182541,0.06677228212356567,0.14003495872020721,0.1382940262556076,0.000692767440341413,0.0010349707445129752,0.0010295761749148369,2.5753692170837894e-05,0.0019266980234533548,0.001212913659401238,0.008014954626560211,0.038585953414440155,0.17850154638290405
Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,1.4404934063350083e-06,3.582306646876532e-07,3.4072601806656166e-07,7.400694244097394e-07,6.0876476482008e-07,6.943592438801716e-07,1.3465264601109084e-06,1.139626306212449e-06,9.708082870929502e-07,3.890333573508542e-06,1.1331646419421304e-05,4.4764696212951094e-05,3.89422093576286e-05,1.94990116142435e-05,7.33286560716806e-06,2.488878408257733e-06,6.136261163192103e-06,4.185664693068247e-06,5.035792128182948e-06,9.273407158616465e-06,3.993121481471462e-06,8.746139428694732e-06,1.6099347703857347e-05,3.495408600429073e-05,3.3640295441728085e-05,3.8076166674727574e-05,1.8237273252452724e-05,4.249252378940582e-05,7.732972881058231e-05,0.00015059515135362744,0.008673286065459251,0.060612358152866364,0.12267639487981796,0.1325949728488922,0.1687440723180771,0.2171401083469391,0.26588284969329834,0.9942460656166077,0.9896966218948364,0.9790042638778687,0.9679114818572998,0.9721044301986694,0.9751555919647217,0.9782308340072632,0.9836248159408569,0.9884296655654907,0.9907936453819275,0.9885995388031006,0.9812332391738892,0.9855997562408447,0.9898020625114441,0.9877808094024658,0.9883566498756409,0.9843928217887878,0.9874706864356995,0.9901997447013855,0.9951493144035339,0.9957072734832764,0.9966905117034912,0.9977522492408752,0.9979933500289917,0.9986786246299744,0.9986176490783691,0.9988202452659607,0.9988480806350708,0.9980814456939697,0.9970710277557373,0.9971132278442383,0.9972670078277588,0.9964900612831116,0.9952988028526306,0.9900237917900085,0.985446572303772,0.9843706488609314,0.9850960373878479,0.9954264760017395,0.9894324541091919,0.9582415223121643,0.9931076169013977,0.9920122027397156,0.11694660782814026,0.919219434261322
Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,2.9415421067824354e-06,1.2610071280505508e-06,6.295650223364646e-07,2.7594476250669686e-06,4.918611921311822e-06,2.454444484101259e-06,2.0682343802036485e-06,8.656711543153506e-07,6.565832109117764e-07,6.083947141632962e-07,1.66411825830437e-06,2.9366738090175204e-06,2.2083916064730147e-06,2.201219103881158e-06,7.115777407307178e-07,6.000889811730303e-07,7.188335757746245e-07,1.0894551678575226e-06,5.879419404664077e-06,4.062453172082314e-06,9.236556252290029e-06,2.1971805836074054e-05,4.2537452827673405e-05,2.449259591230657e-05,5.735432205256075e-05,4.281443398213014e-05,3.463615576038137e-05,0.00010628985910443589,0.00010031345300376415,0.00023744204372633249,0.001025792327709496,0.0002475552319083363,0.0002058715035673231,0.00021728822321165353,0.0008368320995941758,0.00027128346846438944,9.689682337921113e-05,0.023008767515420914,0.05627774819731712,0.06662954390048981,0.09987227618694305,0.10630247741937637,0.6561539173126221,0.678284764289856,0.5324302315711975,0.8442590832710266,0.8390007615089417,0.625668466091156,0.6260728240013123,0.6935513019561768,0.6639136075973511,0.6816167831420898,0.7330907583236694,0.8943074941635132,0.9444620609283447,0.9692468047142029,0.9822163581848145,0.9831545352935791,0.9812630414962769,0.9816991090774536,0.9820834398269653,0.9693033695220947,0.9622918367385864,0.9775265455245972,0.9781378507614136,0.9670440554618835,0.9768247008323669,0.9735929369926453,0.9613350629806519,0.9376237988471985,0.9329020977020264,0.9094971418380737,0.853251576423645,0.8883152604103088,0.8181193470954895,0.6575492024421692,0.390688419342041,0.1676482856273651,0.5469643473625183,0.3338966369628906,0.14290158450603485,0.7267864346504211
Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,2.0969782781321555e-06,6.301659709606611e-07,1.071574047273316e-07,1.0676424722078082e-07,3.460443167568883e-07,6.010603783579427e-07,6.444685709539044e-07,7.913238846413151e-07,1.2660111678997055e-06,1.1952624845434912e-06,1.9524673007254023e-06,2.609517650853377e-06,1.8980254026246257e-06,2.451825139360153e-06,1.2402846323311678e-06,1.9985996004834305e-06,2.321433157703723e-06,5.2954615057387855e-06,1.6126330592669547e-05,6.257586210267618e-05,8.149070345098153e-05,5.6812146794982255e-05,5.170907752471976e-05,9.309445886174217e-05,0.00019996959599666297,0.00045982145820744336,0.0002039247628999874,0.0006977037410251796,0.0005353813176043332,0.0007396267610602081,0.007370071951299906,0.005199431907385588,0.011557139456272125,0.00871939118951559,0.005533955525606871,0.003923065960407257,0.001544944941997528,0.02700905315577984,0.014584909193217754,0.03311735391616821,0.06685212254524231,0.05683501437306404,0.19270187616348267,0.18332543969154358,0.07488391548395157,0.15584616363048553,0.34865859150886536,0.2804122567176819,0.11120106279850006,0.17877942323684692,0.09295022487640381,0.10733405500650406,0.11013634502887726,0.12547269463539124,0.2235243022441864,0.6592299938201904,0.6624242067337036,0.6242062449455261,0.8501850962638855,0.8873142004013062,0.9234228730201721,0.8987634778022766,0.9151918292045593,0.9244347214698792,0.9184941649436951,0.9422525763511658,0.7867000699043274,0.8766757845878601,0.8652077317237854,0.9211146831512451,0.9071152210235596,0.9182350635528564,0.9283419251441956,0.9610953330993652,0.9259814023971558,0.9056481122970581,0.7878904342651367,0.6473356485366821,0.8415086269378662,0.8062139749526978,0.034266047179698944,0.6587473750114441
The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,3.323438068036921e-05,2.7103575121145695e-05,2.526119897083845e-05,1.3702390788239427e-05,9.612593203200959e-06,2.1164327336009592e-05,1.0817214388225693e-05,1.4610027392336633e-05,3.9099588320823386e-05,8.802253432804719e-06,6.0031263274140656e-05,0.0001007293612929061,0.00018489417561795563,0.00020989456970710307,0.0002820458321366459,0.0001826778898248449,0.0002985665632877499,0.0002908390888478607,0.0004119338991586119,0.0006203842349350452,0.0029300013557076454,0.0050301686860620975,0.000827830983325839,0.0020827448461204767,0.0038291127420961857,0.002144347643479705,0.000995412701740861,0.0017349804984405637,0.0011718675959855318,0.0013681291602551937,0.0008846885757520795,0.0020274650305509567,0.002191708190366626,0.0015814254293218255,0.0014288303209468722,0.001992594450712204,0.0022866984363645315,0.009276988916099072,0.007246945519000292,0.0051230210810899734,0.007704436779022217,0.00846121832728386,0.005086885299533606,0.010171862319111824,0.007255800534039736,0.012846831232309341,0.019109446555376053,0.03608067333698273,0.040243443101644516,0.07654495537281036,0.1585942804813385,0.2938860058784485,0.3993012309074402,0.4104723036289215,0.3809029757976532,0.24280500411987305,0.16330879926681519,0.2656840980052948,0.26526743173599243,0.24265582859516144,0.2316693365573883,0.16902360320091248,0.1475391685962677,0.2130441963672638,0.22365139424800873,0.16553395986557007,0.16896389424800873,0.13307714462280273,0.15848439931869507,0.0019309771014377475,0.0020091854967176914,0.003540825331583619,0.007805514149367809,0.013825428672134876,0.03238195180892944,0.1503569632768631,0.11423574388027191,0.12088936567306519,0.12868766486644745,0.5889907479286194,0.4898436665534973,0.8521122336387634
Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,7.700893547735177e-06,2.209545527875889e-05,3.498888690955937e-05,3.3720792998792604e-05,1.224387960974127e-05,5.322360266291071e-06,3.284547574367025e-06,4.327272563386941e-06,1.2632232937903609e-05,1.4281536095950287e-05,1.8446437024977058e-05,5.238446101429872e-05,7.63588905101642e-05,5.931244231760502e-05,0.00010627388110151514,4.555782652460039e-05,4.796984649146907e-05,4.5956589019624516e-05,0.00013513542944565415,0.0001323373435297981,0.00025828686193563044,0.0007852609269320965,0.002995736664161086,0.000657326600048691,0.0005240480531938374,0.0001339116570306942,0.00016659013635944575,5.706250522052869e-05,5.535904347198084e-05,0.000260869535850361,0.00024681389913894236,0.00030062239966355264,0.00038222860894165933,0.0007086789119057357,0.0010175870265811682,0.0005651257233694196,0.0004897239268757403,0.003145097754895687,0.007318818010389805,0.0030938778072595596,0.00430429819971323,0.004789167549461126,0.013823475688695908,0.011198307387530804,0.016510922461748123,0.03417269140481949,0.0340779647231102,0.03169988840818405,0.017652716487646103,0.012504037469625473,0.03230910375714302,0.02488207072019577,0.14848041534423828,0.1831047385931015,0.22942300140857697,0.31870535016059875,0.4414079785346985,0.6590034365653992,0.6801442503929138,0.6134177446365356,0.5281273722648621,0.5313251614570618,0.5774586796760559,0.37766146659851074,0.4403231739997864,0.2953340411186218,0.27922534942626953,0.2287033498287201,0.01656707562506199,0.018031727522611618,0.031992826610803604,0.014464473351836205,0.017814040184020996,0.03346610814332962,0.024782992899417877,0.042761627584695816,0.03867955133318901,0.020653104409575462,0.0076536512933671474,0.04988718777894974,0.9285852313041687,0.9351389408111572
New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,2.0632866437608754e-07,1.58986154019658e-07,1.2508851909842633e-07,1.6858150786447368e-07,3.4695290196395945e-07,4.382920337775431e-07,2.4578309876233106e-07,3.04730320976887e-07,7.09443838786683e-07,4.2454161075511365e-07,8.11618008356163e-07,3.848478513646114e-07,1.8603185480969842e-07,2.970254797673988e-07,9.340858468931401e-07,1.5349994555435842e-06,4.76854074804578e-06,5.976734428259078e-06,5.703552233171649e-06,4.820293725060765e-06,3.520784730426385e-06,7.345497579080984e-06,1.1579050806176383e-05,1.129752581618959e-05,3.0369542400876526e-06,5.818401405122131e-06,1.7082074919017032e-05,5.8159489526588e-06,2.3768523078615544e-06,3.1587467219651444e-06,9.076527931028977e-06,1.5035432625154499e-05,8.577927474107128e-06,1.2813162356906105e-05,1.7341613784083165e-05,4.219060065224767e-05,0.0001365606440231204,9.677395428298041e-05,0.0002544636663515121,0.000598167534917593,0.0007962245726957917,0.0010570475133135915,0.0023359789047390223,0.0026972477789968252,0.004366379696875811,0.01051422394812107,0.02193376049399376,0.046851299703121185,0.06341339647769928,0.09582675248384476,0.16672153770923615,0.18794198334217072,0.1577000916004181,0.29276537895202637,0.35166361927986145,0.3802620470523834,0.4400095045566559,0.49545031785964966,0.5728098154067993,0.6657906174659729,0.6464412808418274,0.3663235306739807,0.6382414698600769,0.654449999332428,0.7013230919837952,0.7096821665763855,0.8231226801872253,0.8371906280517578,0.8364746570587158,0.30547985434532166,0.5492604970932007,0.5815474390983582,0.7483006715774536,0.8045101761817932,0.7901701927185059,0.8914454579353333,0.9235146641731262,0.9565606117248535,0.9729028940200806,0.9946316480636597,0.9988777041435242,0.9985814094543457
