explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.001466944464482367,0.0009370785555802286,0.0005513684009201825,0.0009601404890418053,0.0012896382249891758,0.00033766936394385993,0.00032162145362235606,0.0005829419242218137,0.0007259597769007087,0.0014854429755359888,0.0001335223496425897,0.0003661254304461181,0.0006529801758006215,0.0014412234304472804,0.0004094841715414077,0.0002945874002762139,0.000374055904103443,0.00019535758474376053,0.0012826825259253383,0.00025962505606003106,0.0010889398399740458,0.0003795972152147442,0.0013191277394071221,0.0013822605833411217,0.008557331748306751,0.003224107204005122,0.0002951295464299619,0.0046736979857087135,0.003351601306349039,0.0003806856693699956,2.530162782932166e-05,0.00041011656867340207,0.00028910269611515105,4.382327460916713e-05,2.9880826332373545e-05,4.032313881907612e-05,0.0001350375678157434,2.619277438498102e-05,9.804793990042526e-06,4.891158823738806e-06,1.5155758774199057e-05,1.2831566891691182e-05,7.5948064477415755e-06,2.582247179816477e-05,5.686594522558153e-05,0.00010545760596869513,9.24218911677599e-05,0.00010308686614735052,1.9564569811336696e-05,9.366617450723425e-05,1.4694528545078356e-05,0.0004342226020526141,0.0001936989137902856,0.00015331825125031173,0.0006315600476227701,0.000610241899266839,6.270880840020254e-05,0.0003816507523879409,0.0008961942512542009,0.00202002446167171,0.0002817209460772574,0.0027030433993786573,0.012405380606651306,0.0340656116604805,0.9436388611793518,0.9316096305847168,0.7572566866874695,0.7668460011482239,0.7608874440193176,0.854148805141449,0.6761472225189209,0.9824503660202026,0.8002133965492249,0.4736631214618683,0.14284463226795197,0.46715110540390015,0.7759711146354675,0.8152809143066406,0.34636804461479187,0.22111357748508453,0.0482163205742836,0.9897984266281128
The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,3.4618440167832887e-06,2.515638470867998e-06,1.3335010180526297e-06,3.736376584129175e-06,1.3219145955645217e-07,4.4400033516467374e-07,6.171096345042315e-08,2.1281799433836568e-07,9.306165082989537e-08,2.8456892664507905e-07,9.74142835730163e-07,6.22838399522152e-07,6.665658247584361e-07,3.349096232341253e-06,8.452639121969696e-06,2.2508911570184864e-06,1.0452882293066068e-07,2.9619877750519663e-06,4.1654543565528e-06,1.2248494840605417e-06,5.479379069583956e-06,6.666179160674801e-06,1.3034990843152627e-05,0.00011603849998209625,2.772313018795103e-05,1.6020521798054688e-05,3.2743035262683406e-05,0.00016683110152371228,8.42543249746086e-06,5.508517460839357e-06,2.350709564780118e-06,1.559562065267528e-06,5.619190687866649e-06,6.761160875612404e-07,2.409913406609121e-07,4.3105112013108737e-07,7.376704616035568e-07,4.495029315876309e-06,3.3161777537316084e-06,1.7580776329850778e-05,2.9367513434408465e-06,4.884084319201065e-06,7.92786795500433e-06,1.0439001925988123e-05,2.941070533779566e-06,3.33772163685353e-06,9.60274428507546e-06,1.4030476449988782e-05,2.2682785129291005e-05,1.6976062397588976e-05,1.0418340025353245e-05,7.668936632398982e-06,8.327752766490448e-06,1.82290532393381e-05,3.6643750718212686e-06,4.4375476136337966e-05,4.5583921746583655e-05,3.675778498291038e-05,2.494765976734925e-05,3.737303995876573e-05,6.909441435709596e-05,3.955883948947303e-05,9.817197860684246e-05,2.915549703175202e-05,1.6942385627771728e-05,8.764004633121658e-06,1.294062803935958e-05,1.0447974091221113e-05,2.5548892153892666e-05,1.2610745216079522e-05,2.0477169528021477e-05,1.0070692042063456e-05,1.4266555808717385e-05,2.0334839518909575e-06,3.815509899141034e-06,2.0772919015143998e-05,5.411294750956586e-06,2.525749550841283e-06,4.080311100551626e-06,4.948661444359459e-05,0.043609023094177246,0.07426048070192337
The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,1.7137628674390726e-05,2.0805282474611886e-05,0.0002491810591891408,0.00016463969950564206,7.621404620294925e-06,5.8299269767303485e-06,1.0121611921931617e-05,7.2907787398435175e-06,5.562200749409385e-05,1.7728314560372382e-05,8.108470501611009e-05,9.875517207547091e-06,3.318560402476578e-06,5.218580554355867e-06,6.348564784275368e-05,1.7374377421219833e-05,4.156727663939819e-05,0.00015317923680413514,0.00012870138743892312,5.993704326101579e-05,0.0001496056211180985,0.00025696863303892314,0.00014119983825366944,0.00015879300190135837,0.00013194416533224285,0.0001879575283965096,5.1272869313834235e-05,0.0006040846346877515,0.0014674990670755506,0.00042904855217784643,0.00033576347050257027,0.000661048456095159,5.684513962478377e-05,0.000974253925960511,9.80874101514928e-05,0.00036545266630128026,0.0002493326901458204,0.001717607956379652,0.0007431819103658199,0.0008922031847760081,0.0012301927199587226,0.0045302314683794975,0.0026416487526148558,0.005367078818380833,0.0029950866010040045,0.003984942566603422,0.001828980864956975,0.005967145320028067,0.0175220537930727,0.003731047734618187,0.027720505371689796,0.018764592707157135,0.07047531008720398,0.012724446132779121,0.010492107830941677,0.017007585614919662,0.26377105712890625,0.5208337306976318,0.48872026801109314,0.2546498775482178,0.2133040428161621,0.4470217823982239,0.1174732893705368,0.06763719022274017,0.04728482663631439,0.012594355270266533,0.012707870453596115,0.0034757356625050306,0.00030152162071317434,0.000936778262257576,0.0009273795294575393,0.00010226562153548002,0.00029818539042025805,0.0008566922042518854,0.0010449027176946402,0.0011861531529575586,0.0016995862824842334,0.0031918841414153576,0.0057951402850449085,0.01118862722069025,0.4164842367172241,0.7255330085754395
The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,9.584108192939311e-05,0.00013873029092792422,0.00011686886864481494,0.00010698358528316021,8.390411676373333e-05,5.981048889225349e-05,2.785308242891915e-05,6.737850071658613e-06,4.877786705037579e-05,6.516261055367067e-05,0.00019420658645685762,0.00032059886143542826,3.485872730379924e-05,5.1364263526920695e-06,5.5184136726893485e-06,6.944656433915952e-06,9.609632797946688e-06,9.422200491826516e-06,1.815162249840796e-05,2.2907909169589402e-06,2.0953316379745957e-06,4.0179338611778803e-07,3.95488223148277e-06,7.184342848631786e-06,1.8189950424130075e-05,8.812546184344683e-06,1.0646534065017477e-05,2.1098092474858277e-05,1.9450284526101314e-05,6.8942604229960125e-06,2.676704025361687e-05,8.71629254106665e-06,1.0126188499270938e-05,7.792341421009041e-06,4.532956609182293e-06,5.477846571011469e-06,6.436911462515127e-06,0.013060526922345161,0.003912989515811205,0.002667971421033144,0.013986930251121521,0.006564595270901918,0.009956699796020985,0.004499634262174368,0.008044344373047352,0.0057927523739635944,0.0020203806925565004,0.0009776783408597112,0.0005781517829746008,0.00015720078954473138,0.001164615503512323,0.0019826076459139585,0.0023336089216172695,0.00594686483964324,0.007296753581613302,0.009619222953915596,0.030410194769501686,0.017642833292484283,0.0209942739456892,0.012776244431734085,0.023008115589618683,0.03590763360261917,0.03207647055387497,0.02735809050500393,0.029998892918229103,0.016451608389616013,0.1381528377532959,0.0958787128329277,0.09328605234622955,0.057096533477306366,0.18271635472774506,0.1320503056049347,0.0423995740711689,0.05972503870725632,0.033334486186504364,0.026734789833426476,0.022119075059890747,0.006506458856165409,0.028459228575229645,0.00896866898983717,0.9159244894981384,0.9715617299079895
T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,2.7781861717812717e-05,1.450932086299872e-05,8.748484833631665e-05,0.00016556447371840477,0.00016676753875799477,0.00036414916394278407,0.00015266197442542762,0.0002782347146421671,0.00013365905033424497,6.095425123930909e-05,3.591381027945317e-05,9.363181015942246e-05,8.94094628165476e-05,8.417401113547385e-05,0.00010574358748272061,0.0002331471478100866,0.0005650772945955396,0.0007515033939853311,0.0003913634573109448,0.003165173577144742,0.0017579685663804412,0.000918738660402596,0.003942558541893959,0.0013154372572898865,0.002014901489019394,0.002501942217350006,0.0009879098506644368,0.00028767329058609903,0.0007222375716082752,0.0031053819693624973,0.06142985820770264,0.016543462872505188,0.010179806500673294,0.002345574088394642,0.002512800507247448,0.0026578479446470737,0.010721785016357899,0.23938314616680145,0.33941879868507385,0.28138113021850586,0.5966353416442871,0.6307471990585327,0.5594741106033325,0.7623727917671204,0.44642558693885803,0.4865536391735077,0.23425433039665222,0.1784549057483673,0.07878720015287399,0.014993643388152122,0.01917153038084507,0.03806498646736145,0.0371781587600708,0.057934701442718506,0.06939511746168137,0.19660960137844086,0.28455695509910583,0.1253199279308319,0.3059009313583374,0.9997963309288025,0.9994465708732605,0.9989627599716187,0.9420288801193237,0.9819141030311584,0.23229332268238068,0.5889483690261841,0.6901330947875977,0.6154844164848328,0.42186787724494934,0.5291956663131714,0.26106831431388855,0.48291274905204773,0.3227164149284363,0.2594609558582306,0.1465509533882141,0.314918577671051,0.31088754534721375,0.31354445219039917,0.24782685935497284,0.11040786653757095,0.3775201737880707,0.8562371730804443
Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,1.3870441762264818e-05,1.5370131222880445e-05,4.3593181544565596e-06,7.944234312162735e-06,1.750898445607163e-05,6.518684585898882e-06,3.0048604457988404e-06,3.310260581201874e-05,9.198641055263579e-05,4.727966006612405e-05,0.00017621747974772006,0.00041971620521508157,0.0006660810322500765,0.0006101303733885288,0.0005434349295683205,0.0015560704050585628,0.001970436656847596,0.00021068076603114605,0.0005079627735540271,9.70799446804449e-05,0.0002931644849013537,0.0012532328255474567,0.0014865521807223558,0.0008051081094890833,0.0019947283435612917,0.004393737763166428,0.006370456889271736,0.012448182329535484,0.009040680713951588,0.004944239743053913,0.002620041137561202,0.0013912224676460028,0.0006190002313815057,0.0002060340775642544,0.0003169542469549924,0.0010690299095585942,0.0006535424035973847,0.0016957796178758144,0.002537532476708293,0.0005183192552067339,0.0004564150294754654,0.0005423399270512164,0.0002405344130238518,0.00014127878239378333,8.452357724308968e-05,3.653527164715342e-05,0.00015630826237611473,7.582193211419508e-05,7.197343074949458e-05,3.6093013477511704e-05,4.3217307393206283e-05,3.702084723045118e-05,7.554764306405559e-05,4.049142444273457e-05,0.0001134346894104965,0.00021877886319998652,0.00029091964825056493,0.0006074469420127571,7.299458229681477e-05,0.00018281076336279511,0.0003576996095944196,0.00029462671955116093,0.00033863153657875955,0.00019489918486215174,0.000564508605748415,0.0008134202216751873,0.0018990212120115757,0.0009617251926101744,0.0005122381844557822,0.0007052308064885437,0.00024105500779114664,0.00020021891396027058,9.225633402820677e-05,0.0001152339464169927,8.372103911824524e-05,9.266636880056467e-06,1.3618887351185549e-05,6.360820407280698e-05,5.239251913735643e-05,3.893541361321695e-05,0.006678796373307705,0.02761680819094181
"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,4.466153313842369e-08,6.870092050803578e-08,7.612150199065582e-08,8.996034495112326e-08,1.431699701015532e-07,1.4583720542304945e-07,1.914904146360641e-07,4.850616051044199e-07,3.868202611556626e-07,5.051549123891164e-06,9.256097655452322e-06,7.869659384596162e-06,1.3455689440888818e-05,2.9052393074380234e-05,2.830226185324136e-05,9.01164094102569e-06,3.642762021627277e-05,1.2612209502549376e-05,2.287533789058216e-05,3.0341516321641393e-05,4.251255086273886e-05,1.0990432201651856e-05,6.415120878955349e-06,3.160993583151139e-05,5.211997631704435e-05,3.7265905120875686e-05,4.174047353444621e-05,2.0011111701023765e-05,8.04406008683145e-05,0.0004136495990678668,0.0006285614217631519,0.00013320874131750315,8.582701411796734e-05,1.2703997526841704e-05,3.126400406472385e-05,7.10468229954131e-05,0.0009150835103355348,0.1445750743150711,0.11283263564109802,0.13666954636573792,0.17853997647762299,0.018439127132296562,0.021553687751293182,0.10501688718795776,0.10015058517456055,0.07115563005208969,0.017528681084513664,0.04611790552735329,0.013866724446415901,0.009088600054383278,0.016139177605509758,0.03222273290157318,0.07385747134685516,0.046798910945653915,0.04200916737318039,0.768900454044342,0.75358647108078,0.6905273199081421,0.5289462804794312,0.27631694078445435,0.17171262204647064,0.2956370711326599,0.0413459837436676,0.023377301171422005,0.0050187683664262295,0.01410461962223053,0.014109626412391663,0.05201956629753113,0.03175358101725578,0.014595262706279755,0.02989916317164898,0.11571364104747772,0.03975112363696098,6.26652326900512e-05,1.7965670849662274e-05,6.6569532464200165e-06,5.211629883206115e-08,8.892424375517294e-05,0.0003221621736884117,0.0006734319031238556,0.038585953414440155,0.17850154638290405
Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,4.31335456596571e-06,8.605587140664284e-07,4.44632678409107e-06,1.0494746675249189e-05,8.014171726244967e-06,2.07028961085598e-06,5.2339755711727776e-06,6.535430202347925e-06,5.128702014189912e-06,2.083808067254722e-05,0.00015256597544066608,0.0004354605625849217,0.000640213955193758,0.00011482919217087328,1.8666545656742528e-05,7.009850833128439e-06,6.94571735948557e-06,1.5055055655466276e-06,3.096708496741485e-06,4.024441295769066e-06,7.82905499363551e-06,3.135888618999161e-05,0.00013216215302236378,0.0001482101797591895,7.597956573590636e-05,4.623640779755078e-05,2.91397373075597e-05,6.932779069757089e-05,9.77189265540801e-05,8.8019463873934e-05,0.019959956407546997,0.0757293701171875,0.2896551489830017,0.27297961711883545,0.34337732195854187,0.037557363510131836,0.0376306027173996,0.9706118702888489,0.8818049430847168,0.9348918795585632,0.824975311756134,0.8722467422485352,0.5563017129898071,0.008214358240365982,0.12809796631336212,0.25363585352897644,0.9778584837913513,0.27928102016448975,0.4726612865924835,0.9542877078056335,0.11856000870466232,0.0055142552591860294,0.06273169070482254,0.025143329054117203,0.15257979929447174,0.10181397199630737,0.5839636921882629,0.4360681474208832,0.6273780465126038,0.8655828237533569,0.5227290391921997,0.7399970293045044,0.7108590006828308,0.7133164405822754,0.5275381207466125,0.3171139061450958,0.41463515162467957,0.4553408622741699,0.5756118893623352,0.4523523449897766,0.35237768292427063,0.2209799587726593,0.5133311152458191,0.7971821427345276,0.47145769000053406,0.8646820187568665,0.8445090651512146,0.7251405119895935,0.7684177160263062,0.8201404213905334,0.11694660782814026,0.919219434261322
Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,2.783500349323731e-06,1.954697154360474e-06,7.368812475760933e-07,2.416775487290579e-06,8.084792170848232e-06,3.6208118672220735e-06,6.198843493621098e-06,1.8348822550251498e-06,2.1198410138367763e-07,1.5211560366878984e-06,2.6864920528169023e-06,1.057321878761286e-05,5.289161890686955e-06,6.40065991319716e-06,1.6617932487861253e-06,4.669621205266594e-07,5.173929480406514e-07,1.7297279555350542e-06,2.3082034203980584e-06,3.1840709198149852e-06,6.374463282554643e-06,1.5753654224681668e-05,3.610013664001599e-05,3.7880938180023804e-05,5.055444489698857e-05,2.210679122072179e-05,9.971548934117891e-06,0.0001245949970325455,6.836603279225528e-05,0.00029407351394183934,0.0008566707256250083,0.00031241666874848306,0.00022438708401750773,0.00011442972754593939,0.0011297507444396615,0.0008253962150774896,0.00016047355893533677,0.024843189865350723,0.03471839800477028,0.023702498525381088,0.0235962625592947,0.025960171595215797,0.29328951239585876,0.27242040634155273,0.15857325494289398,0.2471613883972168,0.21703261137008667,0.08256439864635468,0.17942818999290466,0.17103628814220428,0.29777467250823975,0.4850781559944153,0.5466218590736389,0.8630872368812561,0.8997496366500854,0.9443308711051941,0.9664720296859741,0.9557563066482544,0.9498452544212341,0.9356907606124878,0.9294037818908691,0.9251512289047241,0.9366114735603333,0.9965704679489136,0.9870443940162659,0.9700475931167603,0.988879919052124,0.988612711429596,0.986835241317749,0.9686909914016724,0.9651401042938232,0.9662767648696899,0.9596433043479919,0.9177239537239075,0.822988748550415,0.9003464579582214,0.7957570552825928,0.7545853853225708,0.8280323147773743,0.32961151003837585,0.14290158450603485,0.7267864346504211
Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,2.927664900198579e-05,1.093384071282344e-05,3.6895637549605453e-06,4.044130037073046e-06,9.543447049509268e-06,1.0066254617413506e-05,1.794220952433534e-05,8.778863957559224e-06,1.5008741911515244e-06,9.435989341000095e-06,4.1214301745640114e-05,2.2643562260782346e-05,2.9862434530514292e-05,2.3075059289112687e-05,6.693399427604163e-06,1.061912939803733e-06,1.913331743708113e-06,3.720565018738853e-06,2.4029613996390253e-06,4.277529660612345e-05,4.197067391942255e-05,7.898645890236367e-06,1.951438571268227e-05,5.490667172125541e-05,0.0002557956613600254,8.765307575231418e-05,0.00012399595289025456,0.00014776512398384511,0.00028892175760120153,0.0005814363248646259,0.0025726829189807177,0.0007943386444821954,0.00131432234775275,0.0017565434100106359,0.0012377639068290591,0.004568498115986586,0.001284743775613606,0.014312083832919598,0.01473079901188612,0.02081700786948204,0.06184970214962959,0.06826905906200409,0.15319016575813293,0.13629302382469177,0.00964411348104477,0.02142290771007538,0.02802831493318081,0.027970941737294197,0.01507763285189867,0.005695333704352379,0.002797921886667609,0.006375415250658989,0.0034334943629801273,0.009463521651923656,0.010493013076484203,0.0647752583026886,0.07566475868225098,0.09940116852521896,0.3905629515647888,0.21720679104328156,0.4369655251502991,0.5604540109634399,0.3513903319835663,0.6078208684921265,0.6555130481719971,0.8116219639778137,0.6090667247772217,0.7710683941841125,0.589341938495636,0.7860024571418762,0.6454789638519287,0.4807458221912384,0.5949227213859558,0.8404974937438965,0.8145279288291931,0.7382808327674866,0.5986177921295166,0.3286140263080597,0.4039694368839264,0.4136267900466919,0.034266047179698944,0.6587473750114441
The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,1.660946395531937e-06,2.568905301814084e-06,4.93967945658369e-06,2.3801396764611127e-06,3.211210469089565e-06,3.268904947617557e-06,4.4983989937463775e-06,4.9635409595794044e-06,1.5323068510042503e-05,1.4270165593188722e-05,8.143365266732872e-05,3.310331885586493e-05,4.429431646713056e-05,3.537999145919457e-05,5.536334720090963e-05,5.124932431499474e-05,3.689994991873391e-05,2.2347283447743393e-05,4.058779450133443e-05,3.683412433019839e-05,0.0002709665277507156,0.00049738580128178,3.9922233554534614e-05,0.00043027204810641706,0.00032412976725026965,0.00024300225777551532,0.0002033272903645411,0.00017760613991413265,0.0001973530452232808,0.00015596045705024153,7.249916961882263e-05,6.541430047946051e-05,0.00028712136554531753,0.0002919000107795,0.00017858867067843676,0.0003627962723840028,0.00037303357385098934,0.0008240388124249876,0.00044566826545633376,0.0002836829808074981,0.00040701686521060765,0.00019731122301891446,0.00016850333486218005,0.0008419540827162564,0.0005501467967405915,0.0013489769771695137,0.0007051416323520243,0.001157650025561452,0.0010382544714957476,0.0004267973708920181,0.005910814274102449,0.028343694284558296,0.030072377994656563,0.04521084204316139,0.03207293152809143,0.018668223172426224,0.029504934325814247,0.036441147327423096,0.06381368637084961,0.05864553153514862,0.11306681483983994,0.21964587271213531,0.19206109642982483,0.36036866903305054,0.19613094627857208,0.1277049332857132,0.21351759135723114,0.22388982772827148,0.33297890424728394,0.011829305440187454,0.011262535117566586,0.12163102626800537,0.1583622694015503,0.18596151471138,0.4235716462135315,0.20096153020858765,0.11847846210002899,0.271075040102005,0.30561089515686035,0.5412768721580505,0.4898436665534973,0.8521122336387634
Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,7.384370519503136e-07,1.4654790447821142e-07,2.937024703442148e-07,3.079776149661484e-07,1.1930343646326946e-07,2.085427013298613e-07,4.805869480151159e-08,9.935035194530428e-08,8.588885407334601e-07,2.6088491722475737e-06,1.276707280339906e-06,3.7856545986869605e-06,8.95463290362386e-06,2.331030373170506e-06,1.540412995382212e-05,1.5545087990176398e-06,8.682526413394953e-07,9.75992747953569e-07,2.992353984154761e-06,2.657467632616317e-07,2.5086255845963024e-06,3.519680103636347e-05,3.1419283914146945e-05,4.0857445128494874e-05,1.8884840756072663e-05,1.3843036867910996e-05,7.002462552918587e-06,7.710086720180698e-06,1.5222341971821152e-05,2.3448130377801135e-05,7.640415424248204e-05,0.00012845132732763886,0.00019832132966257632,0.0005007152212783694,0.0005648297374136746,0.00027337606297805905,0.0006170981214381754,0.00162666873075068,0.0027408243622630835,0.0006255690241232514,0.0005147570045664907,0.0004156396316830069,0.0004368615918792784,0.0003263151738792658,0.00026669754879549146,0.0006315111531876028,0.0003858159761875868,0.0003694724873639643,0.00019961550424341112,0.00012110859825043008,0.00014958198880776763,0.00019124393293168396,0.0005562054575420916,0.00037043116753920913,0.00040889662341214716,0.0005628495709970593,0.0008241931209340692,0.002255816478282213,0.0017535275546833873,0.001018672133795917,0.000975406845100224,0.0015532528050243855,0.0015947772189974785,0.013437468558549881,0.012261535972356796,0.007718516048043966,0.011319483630359173,0.007636944763362408,0.00010225005098618567,0.00017354640294797719,0.0013925009407103062,0.0006197869079187512,0.0003142966306768358,0.0002945889427792281,0.00032210213248617947,0.0006330580217763782,0.00044067794806323946,0.00039306929102167487,0.00023898131621535867,0.0008222025935538113,0.9285852313041687,0.9351389408111572
New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,1.4125315601631883e-06,1.9623573734861566e-06,3.7703075577155687e-06,5.901929853280308e-06,1.4471837857854553e-05,1.9079820049228147e-05,2.981504849230987e-06,2.9022178296145285e-06,9.451313417230267e-06,6.583678896276979e-06,2.485660388629185e-06,1.8000991985900328e-06,8.714873729331885e-07,3.9183308331303124e-07,2.064224645437207e-06,2.663646910150419e-06,4.6433756324404385e-06,4.4278135646891315e-06,1.129232896346366e-05,2.3803206659067655e-06,4.526283134964615e-07,1.0683146456358372e-06,1.3537762697524158e-06,6.54913492326159e-06,2.0347433746792376e-06,4.544982402876485e-06,5.808200512547046e-06,1.312884933213354e-06,6.653542641288368e-07,9.574961268299376e-07,4.871156306762714e-06,1.138863262895029e-05,3.6536484913085587e-06,3.36613106810546e-06,1.0197042684012558e-05,1.3940005374024622e-05,3.1719213438918814e-05,7.039155752863735e-05,0.00015671404253225774,0.00017414800822734833,0.00016402173787355423,0.00024433256476186216,0.0004552721220534295,0.0006287346477620304,0.0009571428527124226,0.0018644867232069373,0.00598152307793498,0.01313652191311121,0.012694098986685276,0.012453479692339897,0.018836617469787598,0.029090916737914085,0.02916310541331768,0.03508702665567398,0.06517990678548813,0.1407843679189682,0.11683555692434311,0.23575441539287567,0.3192414939403534,0.39403003454208374,0.2752039432525635,0.3419635593891144,0.5481416583061218,0.5389308929443359,0.6810801029205322,0.6854419708251953,0.8769962191581726,0.8946771025657654,0.8746995329856873,0.1168767586350441,0.3342471718788147,0.24125371873378754,0.677963376045227,0.5994388461112976,0.43745046854019165,0.690861165523529,0.8036999702453613,0.8475521802902222,0.8681297302246094,0.9769108891487122,0.9988777041435242,0.9985814094543457
Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,3.5524692520993995e-07,1.0782332537928596e-06,1.2842400565205025e-06,5.03595117606892e-07,1.27015297834987e-07,2.482136380876909e-07,2.5444748530389916e-07,1.983055852861071e-07,3.9243768696906045e-06,9.308404514740687e-06,2.4812756237224676e-05,4.2836982174776495e-05,0.00010190648754360154,9.709026926429942e-05,4.379347956273705e-05,1.6975947801256552e-05,4.1950144805014133e-05,4.383722989587113e-05,3.0773993785260245e-05,8.483375131618232e-05,0.00010488805128261447,0.00011566260945983231,5.3211428166832775e-05,5.621789750875905e-05,0.00012574564607348293,4.983523831469938e-05,0.0002730413689278066,0.00037099409382790327,0.0002405423583695665,3.0369574233191088e-05,3.4429278457537293e-05,3.957218359573744e-05,5.083192081656307e-05,0.00011197388084838167,0.0002999190764967352,0.00018389345495961607,0.0002792961604427546,0.00034143164521083236,0.0002683581842575222,0.00018227798864245415,0.0001946559495991096,0.0005263841594569385,0.0001616329827811569,0.00015386962331831455,0.00012415123637765646,0.00010968885180773214,0.00018506936612538993,0.00011104583245469257,0.0008764239610172808,0.0008715676376596093,0.00045317309559322894,0.0005617680144496262,0.0003043434990104288,0.0004143211408518255,0.001345400232821703,0.0011359159834682941,0.001055512810125947,0.0012465165928006172,0.0007766929920762777,0.0014083675341680646,0.0011467094300314784,0.003674427978694439,0.0030746005941182375,0.0011824865359812975,0.0008620999287813902,0.0004658416146412492,0.0003076761495321989,9.7880263638217e-05,4.910105053568259e-05,5.1934945076936856e-05,8.079614053713158e-05,0.00016093728481791914,0.0001308860955759883,0.00041630142368376255,0.00043596894829533994,0.0014730391558259726,0.0008686099899932742,0.0013098507188260555,0.01588551141321659,0.09976571053266525,0.7454285621643066,0.9025954008102417
