explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,4.392364303384966e-07,1.2930840398439614e-07,1.036020762512635e-07,5.6965948402876165e-08,1.7317343292688747e-07,2.2463719062670862e-07,4.722195399153861e-07,2.3318566633179216e-08,2.618466155013266e-08,7.068196623549738e-07,5.3767735153087415e-06,6.977566499699606e-06,3.0579226404370274e-06,1.1127955303891213e-06,2.3125096504372777e-06,8.00132238509832e-06,6.395470791176194e-06,2.9081768389005447e-06,1.4481124708254356e-05,5.8744622037920635e-06,1.8141499822377227e-05,2.403511098236777e-05,4.093490133527666e-05,2.9731814720435068e-05,4.210940460325219e-05,0.0009421402937732637,0.0018702821107581258,0.0014074146747589111,0.004347591195255518,0.059937573969364166,0.016357848420739174,0.00027539764414541423,0.7596244215965271,0.8856745362281799
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,1.316567363573995e-06,5.373080398385355e-07,5.181491857797482e-08,8.896950021153316e-08,3.5326777947375376e-07,1.182962137136201e-06,2.247140400868375e-06,5.58141482542851e-06,9.991650813390152e-07,3.116207835773821e-06,1.0172209385928e-06,2.5068678155548696e-07,6.974406829840518e-08,1.3946520027730003e-07,2.880640010971547e-07,2.1823812801358144e-07,1.1896098328634253e-07,2.1234599500985496e-07,2.3619949729436485e-07,6.124628981751812e-08,3.982656693324316e-08,6.926677453833463e-09,1.9804469175710437e-08,1.1897186880105437e-07,2.3138374771747294e-08,7.959271641766463e-08,6.269496566346788e-08,1.0157442886793433e-07,1.3252453356926708e-07,5.4310930863721296e-08,9.045863862411352e-07,1.2581803275679704e-05,0.231703519821167,0.009246527217328548
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,1.1950533007620834e-05,4.803066076419782e-06,2.680785428310628e-06,5.7049866882152855e-05,8.023743430385366e-05,3.7524780054809526e-05,2.330422830709722e-06,1.3897059034206904e-05,1.5855390529395663e-06,2.674993811524473e-05,5.815891199745238e-06,1.380037133458245e-06,9.200966246680764e-07,3.499979754906235e-07,1.5494050558118033e-06,9.422344646736747e-07,1.3936122513769078e-06,2.259892880829284e-06,1.9106448689854005e-06,2.7129433419759152e-06,3.3339031233481364e-06,4.3627346713037696e-06,5.624889126920607e-06,1.9058274119743146e-05,4.292186349630356e-05,0.0033470436464995146,0.002469065133482218,0.001365537871606648,0.0005947931203991175,0.00030557584250345826,0.00013573317846748978,3.643954551080242e-05,0.0012268440332263708,0.0006052916869521141
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,8.91642048372887e-06,5.3418101742863655e-05,8.87644819158595e-06,1.0541169103817083e-05,3.0498113119392656e-06,1.350289585388964e-05,1.6065674572018906e-05,3.584113756005536e-06,1.900906499940902e-05,9.402090654475614e-06,1.1784570688178064e-06,1.6568205865041818e-06,2.2198553324415116e-06,4.828234978049295e-06,9.776009392226115e-06,1.6892725398065522e-05,2.4179038518923335e-05,2.2716581952408887e-05,0.00043847947381436825,0.0005035130889154971,0.0015597508754581213,0.00033495252137072384,0.0009195829043164849,0.00041286330088041723,0.22620753943920135,0.07546040415763855,0.01885893940925598,0.006661071442067623,0.009844318963587284,0.006046077702194452,0.0026661434676498175,0.012124882079660892,0.48575982451438904,0.9789077639579773
Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,6.4821729210962076e-06,7.710853424214292e-06,1.663765033299569e-06,5.6798935332835754e-08,2.0397208118083654e-06,2.0565259546856396e-05,3.102431583101861e-05,5.459783278638497e-05,1.3313498357092612e-06,5.845686246175319e-05,2.117220537911635e-05,1.3208338600634306e-07,4.4280332645030285e-07,7.328302217501914e-06,3.022943701580516e-06,6.90947842940659e-07,3.0629335014964454e-06,7.226120715131401e-07,4.1985126131294237e-07,2.3726948938929127e-07,9.471119142290263e-07,3.704302855567221e-07,2.259266011606087e-06,2.3888076157163596e-06,6.42527311356389e-07,4.479628842091188e-06,2.6986110697180266e-06,8.21331104816636e-06,1.1446550161053892e-05,7.72152270656079e-05,1.0491014108993113e-05,0.00010502619261387736,0.9338011145591736,0.9046798944473267
"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,5.071974010206759e-05,0.00016178724763449281,0.00019627856090664864,6.894117541378364e-05,8.000522939255461e-05,0.00010829698294401169,0.00014173412637319416,0.00026527117006480694,8.44800888444297e-05,2.3991537091205828e-05,0.00017593210213817656,8.93353899300564e-06,0.00012812689237762243,2.6987952878698707e-05,0.0001449258124921471,0.0018023232696577907,0.011694454587996006,0.07241742312908173,0.1806006133556366,0.03664841130375862,0.04876081645488739,0.36066949367523193,0.060840293765068054,0.0493655726313591,0.010518696159124374,0.12775731086730957,0.19421760737895966,0.038199618458747864,0.005535213276743889,0.08969303220510483,0.027543429285287857,0.1522408127784729,0.19817979633808136,0.9631296396255493
The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,0.00016531525761820376,4.941779116052203e-05,1.2188019354653079e-05,2.162346845580032e-06,5.392148523242213e-06,7.394785370706813e-06,7.060160714900121e-05,9.779785614227876e-05,0.00013271601346787065,2.479704016877804e-05,1.9917762983823195e-05,8.261655602836981e-05,0.000151451924466528,5.543088627746329e-05,7.10185076968628e-06,6.715844210702926e-05,2.9432898372760974e-05,7.720668691035826e-06,1.7180709619424306e-05,5.316794340615161e-05,0.00021892273798584938,0.0002090082416543737,0.0010435505537316203,0.0003869496867991984,0.0007471653516404331,0.015749670565128326,0.011401890777051449,0.6035834550857544,0.5439927577972412,0.27520760893821716,0.00016216513176914304,0.0016181207029148936,0.0032139441464096308,0.9162713289260864
Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,3.892829170126788e-07,6.080818479858863e-07,1.032344471241231e-06,4.1380178572580917e-07,1.460600628888642e-06,2.013701305259019e-06,7.25836684978276e-07,6.166931711959478e-07,8.735954111216415e-07,2.463259534124518e-06,1.1393432259865222e-06,6.849190867797006e-07,1.6391020096762077e-07,4.545615013284987e-07,5.846895874128677e-07,5.388158683672373e-07,1.1457031177997123e-05,6.0895836213603616e-05,0.00010975448822136968,8.788583363639191e-05,9.492944809608161e-05,7.766688213450834e-05,0.0005716425948776305,0.0011845451081171632,0.07318712770938873,0.05605552718043327,0.1048508957028389,0.09370920807123184,0.13440990447998047,0.2752087712287903,0.00022515344608109444,0.0027977481950074434,0.07748176902532578,0.9923862218856812
Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,5.441622306534555e-06,3.5965886127087288e-06,1.3543761951950728e-06,2.8787272299268807e-07,1.366818054293617e-07,4.809999154531397e-07,1.330828013124119e-06,6.869388016639277e-06,6.178870080475463e-06,1.8513128452468663e-05,3.5453012969810516e-06,3.408718782793585e-07,3.083629565026058e-07,2.808177690383218e-08,1.3393051290222502e-07,2.428248357944085e-08,6.283727316258592e-08,8.617220146334148e-07,1.303488488701987e-06,4.384256044431822e-06,3.9241244849108625e-06,3.141135493933689e-06,1.7685692910163198e-06,2.0407227566465735e-05,0.0001472889125579968,0.00022537060431204736,0.0007332059904001653,8.658383012516424e-05,6.79472868796438e-05,0.00015259980864357203,0.0005749174160882831,0.00010369511437602341,4.8446534492541105e-05,0.006196449976414442
Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.0006912277895025909,5.56836930627469e-05,1.180823801405495e-05,3.495081182336435e-05,0.0002341127401450649,0.0003452989039942622,8.450319000985473e-05,0.000343210413120687,3.466362977633253e-05,0.0005531685310415924,0.0055283294059336185,0.0005955588421784341,6.393967487383634e-05,9.81191114988178e-05,1.889466875582002e-05,1.9832950783893466e-05,1.4639264009019826e-05,0.001431932207196951,0.0002201359166065231,0.00011941600678255782,5.219416198087856e-05,2.729013613134157e-05,3.968158580391901e-06,4.987108695786446e-06,1.6379360658902442e-06,3.963342351198662e-06,5.039348707214231e-06,0.00044278099085204303,0.008316202089190483,0.037076108157634735,0.21753829717636108,0.5737133026123047,0.004246080294251442,0.5550494194030762
Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,1.3442485169434804e-06,2.262270572828129e-05,5.1820748012687545e-06,2.4301980374730192e-06,1.0135873708350118e-05,2.7147651053383015e-05,1.5177799468801823e-05,5.123373193782754e-05,5.701799091184512e-05,0.00014424433175008744,0.00024567029322497547,2.8018399461871013e-05,2.2069696569815278e-05,4.279797576600686e-05,7.02489705872722e-06,0.00014304908108897507,6.858707820356358e-06,4.895644087810069e-05,2.0939252863172442e-05,4.153213376412168e-05,1.4080852452025283e-05,5.964400315860985e-07,5.466499146677961e-07,5.564826324189198e-07,6.543789936586109e-07,2.0928609956172295e-06,5.141430392541224e-06,5.113217866892228e-06,1.2807253369828686e-05,0.00033433930366300046,2.743059303611517e-05,6.534584099426866e-05,0.15334822237491608,0.6520196795463562
New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.000870427000336349,0.0002842964604496956,0.00034931773552671075,3.2445660735902493e-07,1.9189656086382456e-07,2.944263428616978e-07,3.104010204424412e-07,7.18228037044355e-08,1.4660440683655906e-07,8.231079817733189e-08,1.10617861537321e-07,1.1135521162941586e-05,1.2655358432311914e-06,5.615571353700943e-06,3.244700201321393e-05,0.00029939902015030384,0.005299719516187906,0.023182788863778114,0.0013257617829367518,0.001818929915316403,0.0030199787579476833,0.002481116447597742,0.006743810139596462,0.040308788418769836,0.21596653759479523,0.4608273506164551,0.061144135892391205,0.17925001680850983,0.5978879928588867,0.43958091735839844,0.031184663996100426,0.12542611360549927,0.8077495694160461,0.9913589954376221
Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.00014432574971579015,0.0016743747983127832,0.002026316476985812,0.00018462214211467654,0.0001526146661490202,0.0004888497060164809,0.0004177620867267251,0.012223065830767155,0.020494719967246056,0.0022315718233585358,0.001188153401017189,0.0002810102014336735,1.1360624739609193e-05,8.136186806950718e-06,0.0027003195136785507,0.0074827647767961025,0.010439850389957428,0.09643630683422089,0.003282891120761633,0.0002940951962955296,0.01220149826258421,0.016993578523397446,0.0050470950081944466,0.00418558344244957,0.004814633168280125,0.007437269203364849,0.001911178114823997,0.001662491005845368,0.00048477164818905294,0.0017465025885030627,0.00027275021420791745,0.001489528571255505,0.48851582407951355,0.9831212759017944
Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,3.628133526945021e-06,1.804176804398594e-06,2.4122320496644534e-07,9.079038818526897e-07,4.2520485976638156e-07,8.851835445966572e-06,1.3998713257024065e-05,3.952544830099214e-06,1.3515563068722258e-06,8.515989975421689e-07,6.009939852447133e-07,6.764997806385509e-08,4.8740112390532886e-08,6.567540253854531e-07,4.239303962094709e-06,5.39514701358712e-07,2.6027917101600906e-06,2.580507725724601e-06,4.899401028524153e-05,3.248739812988788e-05,1.4417979343761544e-07,3.460357334006403e-08,8.772135373646961e-08,1.028083431720006e-07,6.9089878707018215e-06,1.059856094798306e-05,0.0001384430070174858,2.0529052562778816e-05,1.8921788068837486e-05,5.294403308653273e-05,5.48537282156758e-05,1.7323823158221785e-06,0.6117756962776184,0.9344878792762756
Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,2.2138667645776877e-06,2.381300191700575e-06,3.807888333540177e-06,3.791216659010388e-05,4.370459464553278e-06,1.805421163680876e-07,9.432536529629942e-08,2.011195334716831e-07,6.29440307875484e-07,2.6854860379899037e-07,2.925097533079679e-06,4.514469310379354e-06,3.2439404549222672e-06,1.7121777773354552e-06,5.576230705628404e-06,4.0583570807939395e-05,1.0009584912040737e-05,0.00022581522352993488,0.0007865105872042477,0.0003180194180458784,0.004149219486862421,0.0003616308677010238,4.819144305656664e-05,5.964799493085593e-05,7.049188752716873e-07,9.253120083485555e-07,1.2746991160383914e-06,3.3864114357129438e-06,0.00015345137217082083,0.00015776802320033312,5.8496185374679044e-05,5.4146839829627424e-06,0.5269083380699158,0.590760350227356
Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,8.420313679380342e-05,6.921044405316934e-05,5.927649908699095e-05,3.3529315714986296e-06,4.095669737580465e-06,2.7641428346214525e-07,7.411451952066272e-05,3.238343197153881e-06,2.6504068955546245e-05,5.1818424253724515e-06,0.00027977212448604405,2.9825239835190587e-05,4.0661063394509256e-05,7.50539984437637e-05,5.29679746250622e-05,0.00047306346823461354,0.0013371146051213145,6.164070509839803e-05,0.001035011257044971,0.001359573332592845,0.0006433034432120621,0.036509376019239426,0.019708720967173576,0.014535189606249332,0.15352310240268707,0.13258907198905945,0.47566816210746765,0.9960202574729919,0.7522017359733582,0.4055851399898529,0.09421250969171524,0.5848692655563354,0.4445788562297821,0.8320122361183167
James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,4.4859899617222254e-07,3.098949719060329e-07,8.4418360302152e-08,1.2360391110632918e-07,8.46168745738396e-07,2.245228643005248e-06,1.0120817250935943e-06,3.0300049047582434e-07,5.151764526090119e-06,1.819049248297233e-05,7.255930086103035e-06,1.8379591892880853e-06,7.120461873455497e-07,6.2533972595701925e-06,1.689238615654176e-06,4.6508588980032073e-07,2.1976306015858427e-05,1.9364555555512197e-05,0.00010313122038496658,2.93118973786477e-05,0.0019761561416089535,0.0006967334193177521,5.573546150117181e-05,4.205182267469354e-05,0.0005601361044682562,0.002289558295160532,0.0004961903905496001,0.0015410806518048048,0.002717176452279091,0.0038473899476230145,0.000415915681514889,0.0012887618504464626,0.0012344360584393144,0.0006612732540816069
Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,1.8778366211336106e-05,0.00018816435476765037,2.3338632672675885e-05,1.242184043803718e-05,1.0227995517197996e-05,2.7976746423519216e-05,8.355654426850379e-05,8.303501817863435e-05,0.0011299445759505033,0.0004301454755477607,7.869154069339857e-05,7.861623453209177e-05,1.240232677446329e-06,2.9763014026684687e-05,0.00010141786333406344,0.000157727234181948,0.00177552062086761,0.011236216872930527,0.010116971097886562,0.008330762386322021,0.00264619174413383,0.014084495604038239,0.02196023426949978,0.06779208779335022,0.3217185139656067,0.016560669988393784,0.045643001794815063,0.0185931958258152,0.031112169846892357,0.010249637998640537,0.0022725355811417103,0.003435635706409812,0.015229577198624611,0.9084289073944092
Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.0018658877816051245,0.002625001361593604,0.0010840818285942078,0.00035864923847839236,0.00023422317462973297,1.2944800801051315e-05,0.0012252380838617682,2.0088013116037473e-05,0.00033720736973918974,5.0767092034220695e-05,0.00043328467290848494,3.362815914442763e-05,2.171754118762692e-07,0.0006143329082988203,0.00018022781296167523,1.0287581972079352e-05,3.52715346707555e-06,3.0630098990513943e-06,3.183168882969767e-05,3.0376462746062316e-05,2.3118548142520012e-06,1.4700790416100062e-05,2.6685747798183e-06,2.4372409370698733e-06,4.720665856439155e-06,2.3209158825920895e-06,9.299737575929612e-05,7.158206426538527e-05,0.0057744914665818214,0.4199870526790619,0.9748431444168091,0.04078410565853119,0.05270877107977867,0.9869157075881958
The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,3.217277253497741e-06,3.6343085412227083e-06,2.63247557086288e-06,3.142063178529497e-07,2.257070548239426e-07,5.087198360342882e-07,1.0391523801445146e-06,1.980451315830578e-06,4.011531871128682e-07,2.642535719132866e-07,1.557966271548139e-07,4.6580589696532115e-07,1.284990503336303e-06,1.0308958735549822e-06,1.318771751357417e-06,1.1395587762308423e-07,5.1823022317876166e-08,2.9122651312718517e-07,4.5233781520437333e-07,9.308702431098936e-08,1.0279274675895067e-07,6.032048105453214e-08,2.9108460353199916e-07,8.56141809890687e-07,4.5409612425828527e-07,1.0190039574808907e-05,0.0003347588353790343,0.00020892619795631617,0.0003149890399072319,7.421203190460801e-05,0.00023523563868366182,0.0010003146016970277,0.046351343393325806,0.019672302529215813
The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,7.041235221549869e-05,5.5218784837052226e-05,8.393787993554724e-07,1.9190056264051236e-06,1.1567711766247157e-07,2.129694394170656e-07,5.553582127504342e-07,8.263712629741349e-07,4.649438051274046e-05,9.050642802321818e-06,5.742243160966609e-07,9.118282378040021e-07,2.6398637942293135e-07,5.100449470774038e-06,1.1289760550425854e-05,1.3505817832992761e-06,0.00011446951975813136,6.173208385007456e-05,1.3507146832125727e-05,1.6087425365185481e-06,5.596863957180176e-06,0.00011505689326440915,1.9714885638677515e-05,0.0023949581664055586,5.014173802919686e-05,0.00017524688155390322,0.0006975059513933957,0.0006339134997688234,0.003368073608726263,0.0030225468799471855,0.008525397628545761,0.026709022000432014,0.38236182928085327,0.9507700204849243
The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,1.34211040858645e-05,8.738924952922389e-05,9.70744076767005e-05,1.8392698621028103e-05,3.385334366612369e-06,3.5800178466161015e-07,4.3841330921168264e-07,7.407784892166092e-07,1.4219776858226396e-06,2.024674176936969e-05,1.8003709556069225e-05,0.0001781754253897816,2.9044585971860215e-05,1.888159749796614e-05,0.00019098450138699263,8.910450560506433e-06,0.0003019792784471065,0.00034625877742655575,7.356303285632748e-06,3.2538377126911655e-05,1.640149457671214e-05,2.4927501272031805e-06,6.689911970170215e-06,2.1985667899571126e-06,6.669746653642505e-05,0.00013169681187719107,0.00038853849400766194,0.00020098869572393596,0.003181066596880555,0.0006383287836797535,0.002243989845737815,0.0016425801441073418,0.7583131790161133,0.992664098739624
T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,8.151779911713675e-05,0.0001220962149091065,6.922325701452792e-05,2.4397224478889257e-05,2.592945020296611e-05,6.227154517546296e-05,0.00010568790457909927,0.00013295983080752194,1.8766448192764074e-05,5.0741899030981585e-05,9.392000356456265e-05,7.186687435023487e-05,1.590440842846874e-05,5.737738774769241e-06,3.889672370860353e-05,0.00021374151401687413,0.001161521882750094,0.0010347797069698572,0.00175471359398216,0.0018928047502413392,0.006086858455091715,0.01686837337911129,0.022831115871667862,0.004843718837946653,0.02359740436077118,0.05628080666065216,0.009941905736923218,0.0024619039613753557,0.2191140055656433,0.1268158107995987,0.024952344596385956,0.014065835624933243,0.035407885909080505,0.25128862261772156
Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,0.00015749466547276825,8.758183685131371e-05,3.015928086824715e-05,2.769114360035019e-07,5.008355969948752e-07,2.522787312386754e-08,5.993741325482915e-08,3.2867280879145255e-06,4.4804392018704675e-06,3.7111996675776027e-07,1.4528265523949813e-07,1.6517537915206049e-06,1.166750621450774e-06,6.780809144402156e-06,2.1967342036077753e-05,2.3989718101802282e-05,1.6865024008438922e-06,1.1703642712745932e-06,3.6039207316207467e-06,1.960924782906659e-05,0.0002198417205363512,1.791056274669245e-05,1.4621100490330718e-05,0.00012727799185086042,9.391810635861475e-07,8.233591870521195e-07,2.3404741114063654e-06,6.20076825725846e-05,0.00023685066844336689,0.0005423230468295515,4.551605525193736e-05,0.0003265550476498902,0.0020149308256804943,0.01449531503021717
"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,3.612931038787792e-07,7.124954777282255e-07,1.3741166640102165e-06,5.462845820147777e-06,2.8937674869666807e-06,2.8404347176547162e-05,5.985977622913197e-06,6.312665209406987e-05,2.2262642232817598e-05,2.3826200049370527e-05,1.6617332221358083e-05,1.0262423302265233e-06,6.717829847957546e-08,6.984559064449058e-08,1.719246540687891e-07,7.494446435885038e-06,1.909238562802784e-05,0.00011632517271209508,1.0613671292958315e-05,0.0004762448079418391,3.61030652129557e-05,3.940304850402754e-06,0.007275307551026344,0.012206319719552994,0.022328276187181473,0.023457616567611694,0.14168348908424377,0.1307443231344223,0.260122686624527,0.09291880577802658,0.0032133369240909815,0.007666769903153181,0.006390235852450132,0.41113078594207764
Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,3.711331373779103e-05,4.7019369958434254e-05,6.258384928514715e-06,8.036106919462327e-06,1.42403246172762e-06,6.053821834939299e-06,4.265827374183573e-05,2.058984864561353e-05,2.541064895922318e-05,1.3729459169553593e-05,1.118579075409798e-05,1.0798945595524856e-06,4.0518168020753365e-07,3.3423655168007826e-06,6.436987860070076e-06,0.0001553576294099912,0.0038772455882281065,0.02819426916539669,0.0025087709072977304,0.015979722142219543,0.0037496662698686123,0.13362106680870056,0.005430488847196102,0.0024041866417974234,0.14281179010868073,0.03621768578886986,0.007080653216689825,0.0070909783244132996,0.001224784879013896,0.018330181017518044,0.005841654259711504,0.0030685255769640207,0.06407903134822845,0.9725517630577087
Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,8.794326618044579e-07,1.1958859431615565e-06,1.0228666269540554e-06,9.336662287751096e-07,3.439861586684856e-07,3.240995738451602e-08,4.4745785743316446e-08,5.425782134693691e-08,3.1399218869410106e-07,2.8512121730273066e-07,1.065852984538651e-06,1.3054590226602159e-06,8.444818604402826e-07,9.059025614988059e-06,2.5081274088734062e-06,4.378604444355005e-06,0.00010580066009424627,0.004925996996462345,0.0021909226197749376,0.00110488454811275,0.007401042617857456,0.06906335800886154,0.011037003248929977,0.008062395267188549,0.6172716617584229,0.7743465304374695,0.8598778247833252,0.7988730669021606,0.1503463089466095,0.048778288066387177,0.001388818142004311,0.008379953913390636,0.09960063546895981,0.9058488607406616
Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,1.040669758367585e-05,3.991661287727766e-05,7.886636922194157e-06,5.566339041251922e-06,4.6179620767361484e-06,8.383981935367046e-07,1.0077642400574405e-06,2.3655435654745816e-07,1.7649608707870357e-07,4.686399535103192e-08,2.257811928529918e-07,2.5560512995070894e-07,6.337466516015411e-07,4.601724867825396e-06,3.000228332439292e-07,1.3229034266259987e-05,6.893330009916099e-06,0.00039954972453415394,2.5610836019041017e-05,2.625445085868705e-05,1.0564923286437988e-05,9.16045974008739e-06,0.00014431624731514603,6.682525418000296e-05,0.0013491299469023943,0.0007896876195445657,0.002391332294791937,0.0038723067846149206,0.0033660470508038998,0.008693606592714787,0.0054562827572226524,0.003431265940889716,0.06135239452123642,0.910956621170044
The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,2.8888771339552477e-06,5.035433332523098e-07,6.741840365975804e-07,1.151633568952093e-06,4.493536209793092e-07,1.896887908969802e-07,6.49404455543845e-06,1.64232769748196e-05,9.040555596584454e-06,0.00016548075655009598,5.5051026720320806e-05,1.3569477232522331e-05,1.6929523098951904e-06,5.19108311891614e-07,2.8309311801422155e-06,2.3605493879585993e-06,1.5863736280152807e-07,3.4229844914079877e-06,2.10309535759734e-05,2.1092006136314012e-05,2.189656879636459e-05,2.0712201148853637e-05,7.15561254764907e-05,3.183278749929741e-05,7.1020845098246355e-06,8.010902092792094e-06,1.0719079000409693e-05,1.0247981663269456e-05,4.656357305066194e-06,9.400901035405695e-06,2.1541472960961983e-05,0.00017060633399523795,0.04595310240983963,0.6782161593437195
Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,4.451626622881122e-08,2.9797416800647625e-07,1.3358543071717577e-07,1.2091882695131062e-07,1.3232981928013032e-06,5.646991141361468e-08,2.791288125081337e-07,1.1177104397575022e-07,6.989952794356213e-08,3.6585468876637606e-08,2.8758687875551914e-08,5.082741836304194e-07,1.080635570360755e-06,1.1011331224608512e-07,9.631323649728074e-08,5.798110578325577e-07,4.2476352746234625e-07,6.843047799520718e-07,7.110614888006239e-07,1.9250451259722468e-06,1.354530922981212e-05,1.6229741959250532e-05,3.3129803341580555e-05,0.00013989090803079307,0.00014357718464452773,0.0003513336996547878,0.0016309247585013509,0.004194051958620548,0.0054440684616565704,0.030619492754340172,0.006664855871349573,0.05008077248930931,0.8490550518035889,0.9640226364135742
New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,7.892777830420528e-06,2.0713358026114292e-05,2.8964086595806293e-05,0.0005224237684160471,0.00014513252244796604,7.464938971679658e-05,4.0051739347291004e-07,8.815850014798343e-05,4.5711251004831865e-05,3.2245807233266532e-06,2.110632294716197e-06,2.071165363304317e-05,2.1885931346332654e-05,2.1474381355801597e-05,2.9252660169731826e-05,4.750528205477167e-06,6.133614806458354e-05,3.0250066629378125e-05,5.243703981250292e-06,5.386023531173123e-06,1.4802942132519092e-05,1.0146885870199185e-05,6.256241613300517e-05,6.0596845287363976e-05,0.0002486182493157685,0.009662370197474957,0.037058137357234955,0.039499349892139435,0.5597996115684509,0.4322150945663452,0.0755712240934372,0.03340119868516922,0.9985186457633972,0.9994857311248779
Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,1.2116581729060272e-06,1.5167717037911643e-06,1.1518055771375657e-06,4.842189582632273e-07,2.1197521959948062e-07,1.6277577969958656e-06,3.1508616302744485e-06,1.6846579455886967e-05,1.1389603059797082e-05,2.42638689087471e-05,7.2300663305213675e-06,4.521983100858051e-06,9.43411691878282e-07,1.8769334246826475e-06,1.7348710343867424e-06,7.146665552681952e-07,5.5870045798656065e-06,9.323775884695351e-06,0.00017052945622708648,0.0005453010089695454,0.000983852194622159,0.0904599279165268,0.857028067111969,0.7100433111190796,0.7322148680686951,0.8131886720657349,0.5948185324668884,0.8043429255485535,0.8836920261383057,0.7824484705924988,0.9140339493751526,0.9516094923019409,0.8282736539840698,0.9741522073745728
