Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
100,Mark Mothersbaugh was educated at,The composer of Mama's Boy was educated at,Mark Mothersbaugh,the composer of Mama's Boy, Kent State University,4.643174179363996e-06,2.207509339768876e-07,2.5748238385858713e-07,6.706295152980601e-06,2.9130721941328375e-06,1.3531363265428809e-06,7.819209457693432e-08,8.28681923081831e-09,2.1156131424504565e-07,6.538336094763508e-08,3.9937788187671686e-08,5.777893079539353e-07,8.168189680191063e-09,1.4624171740251768e-07,8.186921718333906e-07,1.5104244994290639e-05,4.151339453528635e-06,8.148276720021386e-06,1.4905111129337456e-05,2.5950566850951873e-06,3.2834263947734144e-06,3.577601717097423e-07,2.3798114057171915e-07,4.265376674084109e-07,3.6866376262878475e-07,8.314412980325869e-07,7.339845069509465e-06,5.8069625083589926e-05,9.869825589703396e-05,0.00017132329230662435,0.0002288043178850785,6.502777978312224e-05,9.897120617097244e-05,0.3194664418697357
101,The place of death of Kurt Land is,The place of death of the director of Asunto terminado is,Kurt Land,the director of Asunto terminado, New York,3.1987041438696906e-05,3.1182011298369616e-05,3.477856580502703e-06,1.5491008298340603e-07,5.156146926310612e-06,3.393838142073946e-06,3.89314891435788e-06,6.26962673777598e-07,1.9270486518507823e-05,1.0021330126619432e-05,3.271834202678292e-06,4.813707050743687e-07,4.599261501425644e-06,2.6797797545441426e-06,0.00014060328248888254,8.00488778622821e-05,0.00011025433923350647,0.00024930707877501845,0.00012627958494704217,0.0006491130334325135,0.00021492099040187895,1.2308109035075177e-05,4.295908183848951e-06,6.315212885965593e-06,2.174988821934676e-06,7.246833888530091e-07,9.881583764581592e-07,2.2480259076473885e-07,2.6400098107615122e-08,1.0474881406707937e-07,9.239515748049598e-07,9.133032108366024e-06,6.877926352899522e-05,4.931063449475914e-05
102,The place of death of Arnulf Schröder is,The place of death of the director of Oh! This Bavaria! is,Arnulf Schröder,the director of Oh! This Bavaria!, Munich,1.7424581528757699e-06,5.5302612054219935e-06,4.366244866105262e-06,2.0317788766988087e-06,2.9787970561301336e-06,6.606401257158723e-07,4.173494687620405e-07,1.421286128788779e-06,1.2014264711979195e-06,1.3215139915701002e-05,8.947397418523906e-07,1.7016891433740966e-06,9.469843462284189e-06,1.6937973441599752e-06,9.233902346750256e-06,2.9854222702851985e-06,1.9804058837280536e-08,7.990448125383409e-08,2.7070408137319646e-08,2.3635514878606045e-08,2.3860550868448627e-07,7.20555632938158e-08,7.043089311764561e-08,1.5605054670686513e-07,1.2167941099150426e-09,7.889202624511427e-10,1.0531551186687693e-09,4.5179143759455087e-10,5.811169878633393e-10,3.381684654524264e-10,3.0888144819662955e-10,7.27761018115558e-10,0.0018986302893608809,0.00013816836872138083
103,The date of death of Isabel Marshal is,"The date of death of the mother of Richard de Clare, 6th Earl of Gloucester is",Isabel Marshal,"the mother of Richard de Clare, 6th Earl of Gloucester", 17 January 1240,3.863101937895408e-06,0.0002990704379044473,0.0003100488393101841,3.346825542394072e-05,5.714115559385391e-06,9.102901117330475e-07,4.2944120082211157e-07,5.331928696250543e-05,0.00013043428771197796,2.1741109321737895e-06,0.0013735602842643857,2.272240999445785e-05,1.8415765225654468e-05,9.726522876007948e-07,8.481551776640117e-05,0.001274696085602045,0.3416992723941803,0.06171992048621178,0.2235495150089264,0.018605755642056465,0.00039187041693367064,0.0003561616176739335,0.0001518996141385287,1.2158757272118237e-05,5.305394734023139e-05,0.00019081645586993545,1.557129735374474e-06,7.538174173760126e-08,7.208288934634766e-06,1.454663305366921e-07,1.3495389339368558e-06,4.539514338830486e-05,0.0026704829651862383,0.031146014109253883
104,The country of citizenship of Sergio Gobbi is,The country of citizenship of the director of Enfantasme is,Sergio Gobbi,the director of Enfantasme, Italy,5.158779094927013e-05,3.082780312979594e-05,1.1113034815934952e-05,3.1098163617571117e-06,5.820306796522345e-06,5.101142050989438e-06,7.97575012256857e-06,5.677084573108004e-06,9.662654747444321e-07,5.937499167885107e-07,1.4772388112760382e-07,2.2193108861756627e-07,2.2705942015477376e-08,1.8478326069271134e-07,2.1137735529919155e-05,2.651928753039101e-06,4.22842913394561e-06,8.908643940230832e-05,3.2219395507127047e-05,0.0001531108282506466,0.0032740687020123005,0.006460305768996477,0.01792323589324951,0.060562070459127426,0.080247662961483,0.14551739394664764,0.25829067826271057,0.2682110667228699,0.5033533573150635,0.8717372417449951,0.06622906774282455,0.8583688735961914,0.002540545305237174,0.7697105407714844
105,The place of birth of Stewart Hendler is,The place of birth of the director of Halo 4: Forward Unto Dawn is,Stewart Hendler,the director of Halo 4: Forward Unto Dawn, California,1.2224642887304071e-05,3.3388263545930386e-05,8.346284630533773e-06,1.5152335208767909e-06,7.66332618695742e-07,1.121114792113076e-06,0.0003178215411026031,0.00014510420442093164,0.0002314728480996564,0.00013019205653108656,1.3217147170507815e-05,1.2340921102804714e-06,2.10176926884742e-06,4.722873654827708e-06,2.7209641757508507e-06,2.9395445380941965e-05,2.9933048608654644e-06,0.00011564785381779075,6.6304077336099e-05,7.171922334237024e-05,7.3484952736180276e-06,2.517425309633836e-05,3.192915301042376e-06,1.6316535038640723e-05,4.53922402812168e-05,9.450979268876836e-05,7.750992153887637e-06,7.39005372452084e-06,1.8371193846178357e-06,4.149160304223187e-06,2.447782208037097e-06,2.256916559417732e-06,0.0014650968369096518,0.004754731897264719
106,The date of birth of Robert Gardner is,The date of birth of the director of Ika Hands is,Robert Gardner,the director of Ika Hands," November 5, 1925",6.820548151154071e-05,1.2392352800816298e-05,2.742446304182522e-05,2.868390254207043e-07,1.1815523976110853e-05,2.7395080905989744e-06,4.336537131166551e-06,5.2129116738797165e-06,6.361512078001397e-06,1.180786330223782e-05,2.2376663764589466e-05,1.4037700566404965e-05,5.657928795699263e-06,2.083142135234084e-05,1.9738528862944804e-05,3.0324510589707643e-05,2.893626515287906e-05,4.443964371603215e-06,4.281988367438316e-06,1.1541334970388561e-05,2.8210721211507916e-05,3.628534614108503e-05,1.1878669283760246e-05,1.67871912708506e-05,1.1248809641983826e-05,1.0686827408790123e-05,2.989405857078964e-06,2.2754438759875484e-06,1.368241441923601e-06,7.270337505360658e-07,3.364301619512844e-06,7.5733100857178215e-06,0.019633911550045013,0.022841094061732292
107,The father of Ildikó Enyedi is,The father of the director of Magic Hunter is,Ildikó Enyedi,the director of Magic Hunter, György Enyedi,9.532400468970081e-08,1.1267704991269056e-07,1.6364431587589934e-07,1.702363192634948e-07,1.2417044104040542e-07,9.480027785002676e-08,1.3361434625380753e-08,6.719989897874257e-09,4.482785254111832e-09,3.3426121870405723e-09,2.1767252444959695e-09,1.684100192633764e-09,1.3213703020653611e-08,4.941343778597229e-09,4.665188413355281e-08,1.343906887996127e-06,2.1204517906880938e-05,0.0003183600783813745,4.8135349061340094e-05,0.002402637619525194,0.0004185879370197654,0.017244640737771988,0.003534957766532898,0.0011523667490109801,0.00030300673097372055,0.022627990692853928,0.042142268270254135,0.21287089586257935,0.28518202900886536,0.20298011600971222,0.3125563859939575,0.06889825314283371,3.4296174362680176e-06,0.013164245523512363
108,John Sibthorpe was educated at,The father of Humphry Waldo Sibthorp was educated at,John Sibthorpe,the father of Humphry Waldo Sibthorp, Christ Church,3.5762643619818846e-06,4.692522566074331e-07,1.008653498502099e-06,5.325639449438313e-06,2.822133683366701e-05,9.526354006084148e-06,2.5545130029058782e-06,8.58035889450548e-07,1.1407764759496786e-06,1.7218864741153084e-05,8.481745680910535e-06,5.227508609095821e-06,3.1158192541624885e-06,2.1694195311283693e-06,2.5299084882135503e-05,3.424744863878004e-05,4.579778760671616e-06,2.661205144249834e-05,8.924916073738132e-06,5.717488988921104e-07,1.586503799444472e-06,3.4150085070905334e-07,1.1433944280270225e-07,6.365905846905662e-08,1.3996499603763368e-07,1.1721748904847118e-07,1.1755452078432427e-07,2.9803342727063864e-07,7.186549737525638e-07,4.513265139394207e-07,1.953241479668577e-07,1.5941097899485612e-06,0.06187201663851738,0.036691129207611084
109,The place of birth of Chris Kraus is,The place of birth of the director of The Poll Diaries is,Chris Kraus,the director of The Poll Diaries, Göttingen,0.0002019610838033259,5.469046755024465e-06,8.475113304484694e-07,1.214386600167927e-07,2.57783824508806e-07,6.829964149801526e-08,2.600320385681698e-06,2.6719781089923345e-06,6.761060649296269e-05,3.421135261305608e-05,1.8236782125313766e-05,7.741853551124223e-06,8.969751092990919e-07,1.031332544698671e-06,0.0001111142773879692,2.623006821522722e-06,2.1694013696560432e-08,1.867532617438883e-08,3.405945747658734e-08,1.6939343261412887e-09,8.97621621476219e-09,1.4193197728218365e-07,1.89169412578849e-07,5.475039870361798e-07,4.2339451056250255e-07,7.71081261063955e-08,3.460257858023397e-08,2.1754441092980414e-07,1.9884895507971123e-08,2.9613805851980146e-10,8.951249186317511e-10,5.340381914464842e-09,0.0023431985173374414,0.000520363450050354
110,The date of birth of Joseph-Stanislas Perrault is,The date of birth of the father of Joseph-Édouard Perrault is,Joseph-Stanislas Perrault,the father of Joseph-Édouard Perrault," May 13, 1846",2.6373458240414038e-05,1.010275627777446e-05,3.9816825392335886e-07,1.669028279138729e-06,1.6096623767225537e-07,1.5512031836806273e-07,5.465060894493945e-05,1.0839025890163612e-05,5.628458893625066e-06,7.3597984737716615e-06,7.551905127911596e-06,7.531501182711509e-07,1.48539953670479e-07,1.1315512438159203e-07,6.009071512380615e-06,2.989823042298667e-05,2.915457298513502e-05,6.86812245476176e-06,6.562856287928298e-05,1.9793953470070846e-05,0.0001921732909977436,0.0002521868154872209,0.00017474775086157024,8.28524207463488e-05,0.00011073586938437074,0.00757639529183507,0.018364110961556435,0.0020270065870136023,0.03657182306051254,0.002330961637198925,0.006533336825668812,0.011720996350049973,0.0001486830151407048,0.0026427521370351315
111,The place of death of Ang It-hong is,The place of death of the father of Eric Hung is,Ang It-hong,the father of Eric Hung, Taipei Medical University Hospital,5.137619041306607e-07,5.103948979012785e-07,1.1737921568055754e-06,2.402140637514094e-07,4.074703610967845e-06,3.784327645917074e-06,2.3347117803496076e-06,6.333698365779128e-07,3.3634691476436274e-07,6.765683480125517e-08,6.791535156480677e-08,1.5618284976426366e-07,1.249152745685933e-07,4.0341657836506783e-07,4.788392402588215e-07,1.3765503581453231e-06,1.685107417870313e-05,4.193591394141549e-06,2.202708856202662e-06,2.7502876491780626e-06,1.0843655218195636e-06,5.170310259927646e-07,3.914763055945514e-07,1.265905211766949e-06,6.932340511411894e-06,9.811340532905888e-06,2.9571128834504634e-05,1.8484975953469984e-05,1.9539134882506914e-05,2.415743983874563e-05,3.060320159420371e-05,9.233439777744934e-05,6.328528979793191e-05,3.110880788881332e-05
112,The place of death of Krzysztof Szydłowiecki is,The place of death of the father of Elżbieta Szydłowiecka is,Krzysztof Szydłowiecki,the father of Elżbieta Szydłowiecka, Kraków,3.7991998169673025e-07,6.46998671527399e-07,3.1520329457634944e-08,4.711551149227944e-09,4.0456959027324046e-07,2.6849669154671574e-08,1.975040575530329e-08,1.4594901287523498e-08,3.6283616111632e-08,2.3664481929586145e-08,4.865287284161468e-09,4.329915981315935e-09,1.2999400667013106e-08,1.54806620855652e-08,8.602630607867923e-09,2.3825035277980078e-09,6.895223503278203e-09,1.0170344566517997e-08,6.391676965478155e-09,8.229532966197439e-08,3.375201984567866e-08,2.2258028309352085e-07,1.0008752582280067e-07,4.279837995113667e-08,7.816716447450744e-07,1.918688212754205e-06,1.634558975638356e-05,7.811296200088691e-06,7.700682908762246e-05,0.0011750663397833705,0.0008304653456434608,0.005366160534322262,9.713666804600507e-05,0.0003001010336447507
113,The place of birth of Craig Moss is,The place of birth of the director of Dispatch is,Craig Moss,the director of Dispatch, American,9.189696720568463e-05,5.123070877743885e-05,4.244169394951314e-05,9.360250260215253e-06,6.542937171616359e-06,0.0001980560482479632,4.401779006002471e-05,0.00010728972119977698,0.0002128991618519649,0.0007064507808536291,8.208444342017174e-05,5.222213439992629e-05,7.233373617054895e-05,8.942040949477814e-06,0.00012430061178747565,1.5187673852778971e-05,3.323403461763519e-06,1.436012280464638e-05,0.00014394366007763892,0.00018649800040293485,0.0001575553324073553,0.0008025598363019526,0.0003494572883937508,0.0002543291193433106,0.0010351142846047878,0.00015657175390515476,7.800936873536557e-05,4.1187508031725883e-05,1.1076140253862832e-05,1.0784005098685157e-05,2.5169145374093205e-05,1.8146474758395925e-05,4.391989568830468e-05,0.000416313239838928
114,The place of birth of Leticia Dolera is,The place of birth of the director of Requirements To Be A Normal Person is,Leticia Dolera,the director of Requirements To Be A Normal Person, Barcelona,1.0097888889504247e-06,5.370459916775872e-07,2.067488082957425e-07,1.7606053006602451e-06,3.4348026929365005e-06,1.2013238119834568e-06,1.1287295365036698e-06,1.8706014515146308e-08,8.875111490169729e-08,3.4767850820571766e-08,2.3549945993295296e-08,1.3681325583547732e-07,1.828877849163746e-08,1.1287475842891581e-08,4.805064008905902e-07,4.928366337253465e-08,1.2650219787246897e-06,9.180869710689876e-06,0.00019342311134096235,0.0004758249851875007,0.007399376016110182,0.02922758273780346,0.03569675609469414,0.28808414936065674,0.9490757584571838,0.8312723636627197,0.9194306135177612,0.9573598504066467,0.874445915222168,0.8578601479530334,0.43994733691215515,0.3787262439727783,0.0002091630594804883,0.6282620429992676
115,"The place of death of Richard Neville, 2nd Baron Latimer is",The place of death of the father of William Neville is,"Richard Neville, 2nd Baron Latimer",the father of William Neville," Snape, North Yorkshire",8.811217355741974e-08,7.37089038693739e-08,5.398249527388543e-07,6.437188858399168e-06,3.002123958140146e-05,1.0909118941526685e-07,1.6383409047193709e-06,2.042435880866833e-06,8.610978170509043e-07,2.5995518626587e-06,6.956543074920774e-07,6.496388316179491e-09,5.206839759352988e-08,5.490849162015365e-07,2.492966757472459e-07,1.0291688568031532e-07,4.1109271364803135e-07,2.2619747142016422e-07,1.1813017408712767e-07,9.938347034221806e-08,8.795024086794001e-08,3.0124888894533797e-07,2.1861130505840265e-07,8.212703761500961e-08,8.11259042166057e-08,1.5931215102682472e-07,9.618862151228313e-08,2.763857480658771e-07,7.31413138055359e-07,1.4174941043165745e-06,1.1269094102317467e-05,2.5952082069125026e-05,5.0561876463461886e-08,1.5831062682991615e-06
116,The place of birth of Vijaya Bhaskar is,The place of birth of the composer of Post Master is,Vijaya Bhaskar,the composer of Post Master, Karnataka,3.2317387876901194e-07,3.472477771992999e-07,8.702057243681338e-07,8.501576758135343e-07,5.881522611161927e-06,1.1398634569559363e-06,1.6260293023151462e-06,2.7630619570118142e-06,1.451394837204134e-06,3.134739756660565e-07,1.5121389651540085e-06,3.890982895882189e-07,4.771869157593756e-07,3.0178603083186317e-07,7.047591452646884e-07,1.8470412044280238e-07,9.551320090395166e-07,3.215002607248607e-06,6.114105417509563e-07,3.749573124878225e-06,5.2877189773425926e-06,3.952019142161589e-06,4.5524480810854584e-05,9.392352512804791e-05,6.170463893795386e-05,6.91970344632864e-05,4.9781621783040464e-05,2.7940841391682625e-05,1.4469960660790093e-05,8.384986358578317e-06,2.4315913833561353e-05,6.078977821744047e-05,0.00022951164282858372,0.0007545495755039155
117,"The date of death of Louis de Luxembourg, Count of Saint-Pol is","The date of death of the father of John of Luxembourg, Count of Soissons is","Louis de Luxembourg, Count of Saint-Pol","the father of John of Luxembourg, Count of Soissons", 19 December 1475,0.001386217656545341,0.0010017702588811517,0.0007625790312886238,0.11110752075910568,0.00036395597271621227,0.00016136611520778388,5.237984623818193e-07,2.455318053762312e-06,7.735641702311113e-06,1.1167057891725563e-05,2.8833526812377386e-05,6.311709967121715e-06,1.244287943791278e-07,3.3077689295168966e-05,0.0003686901764012873,4.400260422698921e-06,0.002084251493215561,0.004837728571146727,4.303890455048531e-05,3.430162450968055e-06,9.488961723036482e-07,2.761869666301209e-07,1.4083752830629237e-06,1.4039724760550598e-07,4.517718821261951e-07,1.97431077708643e-07,1.3858708314273827e-07,8.28101320848873e-09,2.001270615892281e-08,3.877720811118479e-09,9.412451928980659e-10,5.829683047409162e-08,0.012316275388002396,0.035035859793424606
118,The place of birth of Chris Christie is,The place of birth of the spouse of Mary Pat Christie is,Chris Christie,the spouse of Mary Pat Christie, Newark,3.2898313406803936e-07,2.438413559957553e-08,7.900646892267105e-08,3.9030698673059305e-08,1.1618784157008122e-07,2.4726597303015296e-07,2.689656503207516e-05,7.622304110554978e-06,1.035123545989336e-06,3.1672009299654746e-06,1.2782666090060957e-06,4.139050986395887e-07,4.019122741283354e-07,3.966317763115512e-07,3.4690374377532862e-06,2.422226543785655e-06,0.0007731961086392403,2.713342291826848e-05,3.512227522151079e-06,1.1717280358425342e-05,2.1728445062763058e-05,2.6005222025560215e-05,1.2004422387690283e-05,0.00031742072314955294,6.266966374823824e-05,4.5755845349049196e-05,4.832708145841025e-05,2.8380427465890534e-05,6.637622846028535e-06,2.3370853341475595e-06,1.9633857846201863e-06,4.167866336501902e-06,0.000777480541728437,0.33231768012046814
119,The place of death of Muhammad ibn Tughj al-Ikhshid is,The place of death of the father of Abu'l-Hasan Ali ibn al-Ikhshid is,Muhammad ibn Tughj al-Ikhshid,the father of Abu'l-Hasan Ali ibn al-Ikhshid, Damascus,5.6553872695985774e-08,7.541107152064797e-07,2.8068085157428868e-05,9.555222959534149e-07,3.274909232686696e-08,5.518288617167855e-07,1.771944226902633e-07,4.931899511007032e-08,3.05664435984454e-08,2.1919889547916682e-07,1.1846415759464435e-07,3.358824471888511e-07,1.7525170505905407e-06,6.965510237932904e-06,9.233021387444751e-07,1.8230596197099658e-06,1.4380602806340903e-05,2.2398286091629416e-05,4.8827507271198556e-05,2.497259083611425e-05,1.4741153790964745e-06,2.393105205555912e-06,9.64212631515693e-07,1.287325233079173e-07,1.0797327831824077e-06,1.1934499752896954e-06,5.815745680592954e-07,7.879648364905734e-07,1.1846333336507087e-06,2.8080519314244157e-06,1.1738517287085415e-06,2.72466513706604e-06,0.0005069812759757042,0.00010961802036035806
120,Jim Henson was educated at,The creator of The Muppets on Puppets was educated at,Jim Henson,the creator of The Muppets on Puppets," University of Maryland, College Park",7.453866419382393e-05,2.3847180273151025e-05,0.00018758978694677353,8.558279773751565e-07,8.368028261429572e-07,1.0710266906244215e-05,3.47785244230181e-05,2.893038072215859e-06,1.683670348029409e-06,2.0790630514966324e-06,5.019365744374227e-06,2.7812368443846935e-06,7.981673775248055e-07,6.549184490722837e-06,9.68349468166707e-06,2.3934228465805063e-06,0.0007606671424582601,0.0005423659458756447,0.0001267124607693404,3.6639539757743478e-06,4.137421001360053e-07,2.2711727609703303e-08,2.5307114626116345e-08,2.7965831872478475e-09,4.99726082736629e-09,8.230852666102351e-10,6.315476586138402e-09,1.4890626509611593e-08,1.2395601345360774e-07,2.9113889965515227e-08,1.570150374163859e-07,1.258897128764147e-07,0.015320202335715294,0.004234873689711094
121,The date of death of Lalla Abla bint Tahar is,The date of death of the mother of Princess Lalla Nuzha of Morocco is,Lalla Abla bint Tahar,the mother of Princess Lalla Nuzha of Morocco, 1 March 1992,1.1901193829544354e-05,1.7911228496814147e-05,1.356476445835142e-06,2.4874680093489587e-05,3.4042572224279866e-05,3.129011020064354e-05,1.0135480806638952e-05,6.7594655774882995e-06,7.897202522144653e-06,0.00018689654825720936,0.005458228290081024,3.351607665535994e-05,0.00011456231732154265,5.559829332923982e-06,7.001839549047872e-05,5.143147973285522e-06,6.726002175128087e-05,1.0539863978920039e-05,0.00018989804084412754,2.4257160475826822e-05,1.7672743979346706e-07,1.0412918527435977e-06,2.0401166977990215e-07,1.598226191390495e-07,1.6018523396610362e-08,3.980333076469833e-06,1.313599824470657e-07,7.59386864501721e-08,1.8473429008736275e-08,1.1840464608781076e-08,3.5628377190732863e-06,3.905691755790031e-06,0.0653744786977768,0.03837035968899727
122,The place of burial of Bayezid II is,The place of burial of the spouse of Bülbül Hatun is,Bayezid II,the spouse of Bülbül Hatun, Turkish,3.5713221677724505e-06,2.391560656178626e-07,1.7286183719988912e-06,2.1887717593926936e-06,5.367973088254985e-08,9.512586416349222e-07,4.147695563005982e-06,5.470015480568691e-07,5.735576635856887e-08,1.1297250068764697e-07,1.7152611064830126e-07,2.472570486133918e-07,3.478326107142493e-07,1.2376809763736674e-06,6.335501439025393e-06,0.00016670783224981278,2.2562981030205265e-05,8.466362487524748e-05,0.0001946404663613066,0.0015660582575947046,2.455258982081432e-05,3.147482857457362e-05,1.271354267373681e-05,1.8999766325578094e-05,0.018172303214669228,0.004043297842144966,0.002095186384394765,0.0002862853871192783,0.00014371838187798858,0.00021879332780372351,0.000541138753760606,3.045757330255583e-05,2.8765571187250316e-05,3.5993551136925817e-05
123,The place of birth of Joseph P. Kennedy is,The place of birth of the father of Patricia Helen Kennedy Lawford is,Joseph P. Kennedy,the father of Patricia Helen Kennedy Lawford, Boston,2.1624769033223856e-06,1.2146117569500348e-06,1.4800725693930872e-06,8.751366209480693e-08,2.142199036825332e-06,5.484619123308221e-07,7.005401130300015e-05,1.0364496120018885e-05,1.7681541066849604e-05,7.2367911343462765e-06,9.126308214035816e-06,2.41114094023942e-06,1.8644045667315368e-06,1.1481146344749504e-07,3.133950031042332e-06,5.225970653555123e-06,0.007833831943571568,0.0009696580818854272,0.005066498648375273,0.0016388710355386138,0.0012798778479918838,0.0003687387506943196,0.0009288867004215717,0.0002933492651209235,0.0007723542512394488,0.0006876633851788938,0.0005443099653348327,0.00017839422798715532,2.0545456209219992e-05,1.3409148778009694e-05,4.05897799282684e-06,0.00024792389012873173,0.004390845075249672,0.11795247346162796
124,The place of birth of Merle Haggard is,The place of birth of the performer of My Own Kind of Hat is,Merle Haggard,the performer of My Own Kind of Hat, Bakersfield,6.402415601769462e-05,5.407964636106044e-05,7.269325578818098e-05,8.689784181115101e-08,1.276666807825677e-07,3.1398923461267714e-09,5.744168518617698e-08,1.9015411467648846e-09,1.016284123522837e-08,5.578617034984745e-08,5.970849201730744e-07,2.205120779308345e-07,3.826085404057267e-08,3.699444278026931e-06,1.157609744950605e-06,1.0254797189190867e-07,1.4201539499936189e-08,2.5542984616322428e-08,5.809964420677716e-08,1.4424946925828408e-07,4.485577775881211e-08,1.478080804417914e-07,5.255295221218148e-08,2.0928627009197953e-07,1.6931191737512563e-07,3.0662938854675303e-08,3.9907948234940704e-07,7.57614486701641e-08,1.1226695306731926e-07,1.967722027984564e-06,4.406129664857872e-05,9.410112397745252e-06,0.0017598830163478851,0.08844155818223953
125,The country of citizenship of Guy Green is,The country of citizenship of the director of The Devil's Advocate is,Guy Green,the director of The Devil's Advocate, British,5.7290915719931945e-05,3.0646540835732594e-05,2.080962440231815e-05,2.8142944756837096e-06,3.371924321982078e-07,6.716167177955867e-08,3.709194743350963e-06,8.886156138032675e-06,3.0886158128851093e-06,1.7128335230154335e-06,7.427836408169242e-07,1.0010344340116717e-06,5.512904976967548e-07,2.1474694221979007e-05,6.680087972199544e-05,7.336553244385868e-05,2.5186007405864075e-05,0.00014913811173755676,0.0005450163735076785,0.004353021737188101,0.03847861289978027,0.16760988533496857,0.03444758057594299,0.07047435641288757,0.2769959568977356,0.3036762475967407,0.0021145911887288094,0.018623437732458115,0.04895328730344772,0.0609164796769619,0.003119939472526312,0.03250215947628021,4.581198300002143e-05,0.0024366488214582205
126,The place of birth of Henrik Adam Due is,The place of birth of the father of Stephan Henrik Barratt-Due is,Henrik Adam Due,the father of Stephan Henrik Barratt-Due," Saint Paul, Minnesota",2.7671100966131235e-08,1.4015827218827326e-06,6.494899480458116e-06,3.1262648008123506e-06,1.936062545837558e-07,5.638203788294049e-07,4.37770904682111e-05,3.95316346839536e-05,6.693314207950607e-05,0.001604733639396727,0.00025990340509451926,0.0002040401886915788,3.5802902857540175e-05,0.0001665615855017677,0.0004294718673918396,0.00012993266864214092,0.00013180550013203174,0.00017848372226580977,0.0003656039771158248,0.0001369762176182121,0.00039993401151150465,0.001633818494156003,0.0006491843378171325,3.249437577323988e-05,9.118208254221827e-05,3.187500624335371e-05,1.0763844329630956e-05,5.085233351564966e-05,6.301126995822415e-05,2.2307009203359485e-05,1.2822853932448197e-05,1.4271368854679167e-05,4.4869120756629854e-05,9.934124682331458e-05
127,The date of birth of Benjamin Pierce is,The date of birth of the father of Benjamin Kendrick Pierce is,Benjamin Pierce,the father of Benjamin Kendrick Pierce," December 25, 1757",1.554229856992606e-05,1.2286369383218698e-05,4.2745388782350346e-05,1.647553517614142e-06,1.7693198515189579e-06,1.0527484164413181e-06,5.463510751724243e-05,0.00012394732038956136,0.00015304257976822555,1.4436895980907138e-05,4.4486809201771393e-05,1.8131249817088246e-06,1.744024848449044e-05,1.2504633559728973e-05,6.9926950345688965e-06,3.234206815250218e-05,5.9296435210853815e-05,0.00023808900732547045,0.0007187137962318957,0.00038134510396048427,0.0013640737161040306,0.0009374680812470615,0.00018939594156108797,1.6605730706942268e-05,2.0173518350929953e-05,5.747162867919542e-05,7.056588219711557e-05,9.462203888688236e-05,0.0002907627203967422,0.00014766940148547292,0.0003122305206488818,0.00046351031051017344,0.00425302516669035,0.024703072383999825
128,Nicholas Eversfield was educated at,The father of Edward Eversfield was educated at,Nicholas Eversfield,the father of Edward Eversfield, Trinity College,7.845347909096745e-07,1.3512087662093109e-06,4.132993581151823e-06,2.5567851480445825e-06,1.5126931884879014e-06,1.0997166555171134e-06,4.429456566867884e-06,4.799047928827349e-06,7.71512059145607e-05,2.478720034559956e-06,1.7899125168696628e-06,9.972475254471647e-07,6.095269782235846e-07,2.4227792891906574e-06,2.228138873761054e-05,1.5041287042549811e-05,4.887947852694197e-06,4.945472028339282e-06,2.7353369659977034e-05,2.97573260468198e-05,2.8208340154378675e-05,7.649086910532787e-05,1.3833065168000758e-05,8.942385534282948e-07,3.3560759504780435e-08,2.423446865407186e-08,1.2850627228999656e-07,4.115150318284577e-07,1.4062334230402485e-07,1.3887273553336854e-07,7.087559339424843e-08,1.6624865395442612e-07,0.06881831586360931,0.015522216446697712
