Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
100,Mark Mothersbaugh was educated at,The composer of Mama's Boy was educated at,Mark Mothersbaugh,the composer of Mama's Boy, Kent State University,5.2565660553227644e-06,2.5400754566362593e-07,2.8471194468693284e-07,1.1121178431494627e-06,5.702910357285873e-07,4.478831101550895e-07,7.382007538581092e-08,1.1406309141648308e-07,3.473434162515332e-07,1.0900277658265622e-07,1.6459837581805914e-07,4.818328420697071e-07,4.464379799173912e-08,1.5694198509663693e-06,1.1464228464319604e-06,2.0952222257619724e-05,2.1258688320813235e-06,1.5177469322225079e-05,2.50236589636188e-05,1.976695557459607e-06,7.356733476626687e-06,2.502293455108884e-06,2.877267206713441e-06,3.2739581001806073e-06,9.463369678996969e-07,1.572914925418445e-06,5.0254871894139796e-05,0.0007114618201740086,0.004047854337841272,0.011566957458853722,0.006311072036623955,0.0066978177055716515,9.897120617097244e-05,0.3194664418697357
101,The place of death of Kurt Land is,The place of death of the director of Asunto terminado is,Kurt Land,the director of Asunto terminado, New York,2.4218184989877045e-05,0.00013029109686613083,0.00022409309167414904,4.3727697629947215e-05,8.547009929316118e-05,0.00019408194930292666,0.00024432336795143783,0.00014118856051936746,0.000996996182948351,9.368039172841236e-05,6.951076647965237e-05,5.057585804024711e-05,4.4021820940542966e-05,2.0586510800058022e-05,0.00011614156392170116,0.0001150693278759718,0.0001082504604710266,0.0005805625696666539,0.001446455018594861,0.0012502731988206506,0.00030955226975493133,0.00010145967826247215,0.00023224249889608473,0.00010775483679026365,5.492183117894456e-05,2.5514793378533795e-05,0.00028040484176017344,7.100335642462596e-05,6.371264589688508e-06,8.6139762061066e-06,0.00010052396828541532,0.0008181922021321952,6.877926352899522e-05,4.931063449475914e-05
102,The place of death of Arnulf Schröder is,The place of death of the director of Oh! This Bavaria! is,Arnulf Schröder,the director of Oh! This Bavaria!, Munich,3.2312616440322017e-06,4.244506726536201e-06,1.8953689959744224e-06,2.5178871965181315e-06,1.0999988262483384e-06,1.1726801858458202e-06,6.015832241246244e-07,9.960948545995052e-07,7.371531864919234e-07,1.3559268836615956e-06,1.3688850231119432e-07,4.213439979139366e-07,2.3180082280305214e-06,1.0400393648524187e-06,5.6279509408341255e-06,1.5359936469394597e-06,1.9899066217021755e-07,2.130208542894252e-07,4.449746171530933e-08,4.196583347493288e-08,1.7717391997962295e-08,6.119712292473878e-09,8.597361045303842e-09,4.620678506483955e-09,1.6334113228655411e-10,5.539677605526094e-10,2.0303724923564914e-08,1.6031805216698558e-08,4.7139714354216267e-08,4.448679646884557e-08,1.4046609919660114e-07,6.324803791812883e-08,0.0018986302893608809,0.00013816836872138083
103,The date of death of Isabel Marshal is,"The date of death of the mother of Richard de Clare, 6th Earl of Gloucester is",Isabel Marshal,"the mother of Richard de Clare, 6th Earl of Gloucester", 17 January 1240,0.0017325908411294222,0.006308089476078749,0.014247063547372818,6.01353713136632e-06,0.00010929889685939997,0.027498606592416763,0.025433124974370003,0.004365217871963978,0.47522565722465515,0.5767558217048645,0.7922060489654541,0.3242611885070801,0.016009410843253136,6.859727727714926e-05,0.027468549087643623,0.06303390115499496,0.732101559638977,0.2130521982908249,0.96053546667099,0.836707592010498,0.4586101174354553,0.1994873434305191,0.05718187242746353,0.04769820719957352,0.008427152410149574,0.004737011156976223,0.00243890262208879,0.00023912661708891392,0.011366237886250019,0.010881397873163223,0.0034845643676817417,0.955818235874176,0.0026704829651862383,0.031146014109253883
104,The country of citizenship of Sergio Gobbi is,The country of citizenship of the director of Enfantasme is,Sergio Gobbi,the director of Enfantasme, Italy,1.2266889825696126e-05,5.637191134155728e-05,5.246001819614321e-05,1.957060885615647e-05,2.3155711460276507e-05,1.0184427083004266e-05,1.1253662705712486e-05,2.1355936041800305e-05,5.391806553234346e-06,1.2123246051487513e-06,2.801965592880151e-07,5.358495513974049e-07,5.09736466369759e-08,1.5197526863630628e-06,2.9271388484630734e-05,9.741417670738883e-06,2.8296393793425523e-05,0.0008193884859792888,0.0011256486177444458,0.0020406432449817657,0.013770812191069126,0.012852097861468792,0.04743809252977371,0.21650926768779755,0.5610820651054382,0.6208917498588562,0.833935022354126,0.7295126914978027,0.8778107762336731,0.9359831809997559,0.695290744304657,0.9699456691741943,0.002540545305237174,0.7697105407714844
105,The place of birth of Stewart Hendler is,The place of birth of the director of Halo 4: Forward Unto Dawn is,Stewart Hendler,the director of Halo 4: Forward Unto Dawn, California,9.400975977769122e-05,9.431206126464531e-05,7.417740562232211e-05,2.2446938601206057e-05,1.4427853784582112e-05,0.0001583533885423094,0.0013030528789386153,0.006850200705230236,0.0009384936420246959,0.0011540567502379417,0.0005858196527697146,0.00016349245561286807,3.767831003642641e-05,0.00012687900743912905,0.00040241735405288637,0.0014277053996920586,0.00010931982251349837,0.006854630541056395,0.002401689998805523,0.004224421922117472,0.0002615861885715276,0.001115869963541627,0.00033739834907464683,0.0023261583410203457,0.000810162047855556,0.0006390067865140736,0.00016207923181355,0.0001794181007426232,6.56190823065117e-05,0.00010750353976618499,0.0005385166732594371,0.00010309227945981547,0.0014650968369096518,0.004754731897264719
106,The date of birth of Robert Gardner is,The date of birth of the director of Ika Hands is,Robert Gardner,the director of Ika Hands," November 5, 1925",9.681912342784926e-05,6.459216820076108e-05,0.00022849772358313203,1.3948618288850412e-05,0.00011849489237647504,7.013248250586912e-05,8.866621101333294e-06,4.092898598173633e-05,1.3812953056913102e-06,6.195800960995257e-05,0.00013906840467825532,6.780496732972097e-06,7.604457641718909e-05,0.00020392678561620414,3.9815080526750535e-05,0.0002588877105154097,0.00010669916810002178,1.890184466901701e-05,9.8019081633538e-06,0.000192182109458372,0.0004984787083230913,0.0006008681957609951,0.0008563115261495113,0.0007176542421802878,0.0007462396752089262,0.00610088836401701,0.002945046406239271,0.005338007118552923,0.0019928477704524994,0.0012479471042752266,0.0038697554264217615,3.739305611816235e-05,0.019633911550045013,0.022841094061732292
107,The father of Ildikó Enyedi is,The father of the director of Magic Hunter is,Ildikó Enyedi,the director of Magic Hunter, György Enyedi,9.159657565760426e-08,1.1702234559152203e-07,6.25953830990511e-08,3.424365502269211e-08,1.2478096778067993e-08,1.0653193527332405e-07,3.688424854431105e-08,1.940911609210616e-08,1.4184053931387552e-08,6.353557235883045e-09,2.388038211620369e-09,2.652020825166801e-09,4.487789695417632e-09,8.799723172359109e-10,8.542323293170284e-09,4.3576463326644443e-08,2.683780451206985e-07,1.2764542589138728e-05,1.5417412214446813e-05,0.0003146519011352211,0.0005684221396222711,0.010992474853992462,0.0026423463132232428,0.001063027884811163,0.0003297508810646832,0.0271195936948061,0.01855078898370266,0.12000265717506409,0.3948659598827362,0.36707258224487305,0.32394224405288696,0.18303023278713226,3.4296174362680176e-06,0.013164245523512363
108,John Sibthorpe was educated at,The father of Humphry Waldo Sibthorp was educated at,John Sibthorpe,the father of Humphry Waldo Sibthorp, Christ Church,6.88252202962758e-06,2.719214080570964e-06,3.604166522563901e-06,7.286203071998898e-06,2.0274394046282396e-05,1.7534486687509343e-05,2.4650382783875102e-06,8.479884854750708e-06,3.728865340235643e-05,0.000185569777386263,0.00016133225290104747,0.00017842621309682727,0.0010184141574427485,0.0006826748140156269,0.0011303368955850601,0.0018023229204118252,0.0002102416183333844,0.0005675849970430136,0.0014574151718989015,0.00016643601702526212,0.00030338947544805706,7.165948045440018e-05,0.00025148599524982274,4.749960862682201e-05,0.00592642929404974,0.014414657838642597,0.019257506355643272,0.05462292954325676,0.039504509419202805,0.036443743854761124,0.04449019581079483,0.09050174802541733,0.06187201663851738,0.036691129207611084
109,The place of birth of Chris Kraus is,The place of birth of the director of The Poll Diaries is,Chris Kraus,the director of The Poll Diaries, Göttingen,0.0005506956367753446,8.976908429758623e-05,0.0005809290450997651,4.4343637455313e-06,2.0729841708089225e-05,6.073236363590695e-05,5.8374833315610886e-05,0.00019325465837027878,0.0001811495894799009,0.0005283440696075559,7.839141471777111e-05,0.0008971376228146255,9.886095540423412e-06,9.356764348922297e-05,0.015680773183703423,0.00021774160268250853,1.6837461771501694e-06,1.4444379985434352e-06,8.740424277675629e-07,9.565640368691675e-08,6.353326966745954e-07,5.699666871805675e-06,5.5542808695463464e-05,3.579681651899591e-05,8.836138295009732e-05,2.035013494605664e-05,3.94134440284688e-06,8.535409870091826e-05,1.4185164218361024e-05,1.7478576808116486e-07,7.123308591872046e-07,2.2972028546064394e-06,0.0023431985173374414,0.000520363450050354
110,The date of birth of Joseph-Stanislas Perrault is,The date of birth of the father of Joseph-Édouard Perrault is,Joseph-Stanislas Perrault,the father of Joseph-Édouard Perrault," May 13, 1846",0.00010005108924815431,7.833832205506042e-05,5.1447506848489866e-05,1.4362779438670259e-05,6.026449682394741e-06,1.1554198863450438e-05,8.170310320565477e-05,1.519563011243008e-05,1.3632329682877753e-06,5.046200840297388e-06,9.584083500158158e-07,1.4211390180207673e-06,2.233785380667541e-06,7.88647957961075e-06,1.6812880858196877e-05,3.709327575052157e-05,2.2531223294208758e-05,1.1162168448208831e-05,2.2749795789422933e-06,9.228803537553176e-05,0.00011104538134532049,9.611353016225621e-05,0.00047588624875061214,0.000558802334126085,0.00088640081230551,0.005946944933384657,0.008437675423920155,0.003958264831453562,0.005510418675839901,0.0026458711363375187,0.004064400214701891,1.2200010132801253e-05,0.0001486830151407048,0.0026427521370351315
111,The place of death of Ang It-hong is,The place of death of the father of Eric Hung is,Ang It-hong,the father of Eric Hung, Taipei Medical University Hospital,6.708728506055195e-07,5.247330250313098e-07,2.0741806849855493e-07,2.3085435785219488e-08,5.218184639943502e-08,2.7320606221792332e-08,3.3990339431966277e-08,3.5037541579185927e-07,1.820917532313615e-07,5.22845624573165e-08,3.366382372860244e-08,7.725370210209803e-08,1.6157190430021728e-07,2.5990959784394363e-07,5.593915943791217e-07,1.2189296967335395e-06,1.7068157831090502e-05,1.423151616108953e-06,8.568755447413423e-07,3.6917688817084127e-07,6.959604004208586e-09,7.052384454198091e-09,4.746073756223268e-09,1.6845925543407247e-08,5.826203519632145e-08,1.26290927937589e-07,5.425598033070855e-07,7.14732379947236e-07,1.201486270474561e-06,1.7618003766983747e-06,3.6811143218073994e-06,2.309296405655914e-06,6.328528979793191e-05,3.110880788881332e-05
112,The place of death of Krzysztof Szydłowiecki is,The place of death of the father of Elżbieta Szydłowiecka is,Krzysztof Szydłowiecki,the father of Elżbieta Szydłowiecka, Kraków,1.4540187009970396e-07,7.458577755414808e-08,5.560309546126518e-09,1.974794550108072e-09,5.428639759941234e-09,4.0716913174421165e-10,8.991644095956985e-10,1.8676935553685325e-09,9.453922089619482e-10,2.9610396357071522e-09,4.335453773762765e-09,2.095329465490181e-09,1.6153512305550066e-08,5.03955588371241e-09,2.3876285393242824e-09,3.3177800506933863e-09,2.0457420202291132e-09,1.189148557401154e-09,5.12479791936471e-09,1.5164812339207856e-07,1.3006697052730942e-08,6.299096355633083e-08,1.2817256589414683e-08,2.3857911202185278e-08,9.81348051709574e-08,3.945935986848781e-07,4.509699010668555e-06,2.300057531101629e-06,5.388976205722429e-06,2.2183645342011005e-05,3.791433846345171e-05,2.204860356869176e-05,9.713666804600507e-05,0.0003001010336447507
113,The place of birth of Craig Moss is,The place of birth of the director of Dispatch is,Craig Moss,the director of Dispatch, American,6.8889137764927e-05,3.5432127333479e-05,7.432918209815398e-05,3.4472555853426456e-05,2.9359080144786276e-05,0.0005097097018733621,0.0006240788497962058,0.012639728374779224,0.002115934854373336,0.005331018008291721,0.0011676823487505317,0.0016795945120975375,0.0012737242504954338,0.0007293223752640188,0.002549616154283285,0.0008417497738264501,6.742685218341649e-05,0.0007010208209976554,0.011510972864925861,0.02156144008040428,0.021729962900280952,0.031110258772969246,0.04744366183876991,0.03366293013095856,0.012274909764528275,0.0071664173156023026,0.0028897998854517937,0.003328202525153756,0.0007190118776634336,0.0005958540714345872,0.0005952090723440051,0.00026097832596860826,4.391989568830468e-05,0.000416313239838928
114,The place of birth of Leticia Dolera is,The place of birth of the director of Requirements To Be A Normal Person is,Leticia Dolera,the director of Requirements To Be A Normal Person, Barcelona,2.03286958821991e-06,6.638345553255931e-07,1.836964287349474e-07,1.3113864270053455e-06,1.2596684655363788e-06,1.450076183573401e-07,5.010923018744506e-07,2.7690964188309408e-08,1.7011654307452773e-08,3.095824396837088e-08,1.7873336588536404e-08,2.235188674148958e-07,2.533189480402598e-08,1.3610312876721764e-08,5.749004685640102e-07,2.2763906315503846e-07,4.554486622510012e-06,5.642980249831453e-05,0.0008578833658248186,0.0027438488323241472,0.0448194295167923,0.09218628704547882,0.22576192021369934,0.5950878858566284,0.9051626920700073,0.8610798716545105,0.878009021282196,0.9289902448654175,0.9439900517463684,0.9431143403053284,0.7195439338684082,0.6883559823036194,0.0002091630594804883,0.6282620429992676
115,"The place of death of Richard Neville, 2nd Baron Latimer is",The place of death of the father of William Neville is,"Richard Neville, 2nd Baron Latimer",the father of William Neville," Snape, North Yorkshire",4.2104396413833456e-08,2.4310050861231502e-08,1.620347518382914e-07,2.404622421181557e-07,5.296599738358054e-06,1.9460870248622086e-08,9.641404830063038e-08,4.880313895228028e-07,8.368480166609515e-07,1.0289350029779598e-06,1.3883131089187373e-07,9.694700153772828e-09,1.0124120208843124e-08,1.2858225773015874e-07,2.6357682259003923e-07,2.806479848516119e-08,3.9873930290923454e-07,1.0538149552985487e-07,1.082616023495575e-07,3.295538704151113e-07,1.094017875402642e-06,3.5926364034821745e-06,2.3508818003392662e-07,8.602852830108532e-08,1.8498511167308607e-07,1.3618418961414136e-06,6.338594175758772e-06,6.642846983595518e-06,3.5826417388307163e-06,2.9507652925531147e-06,4.630619514500722e-06,1.0790082342282403e-05,5.0561876463461886e-08,1.5831062682991615e-06
116,The place of birth of Vijaya Bhaskar is,The place of birth of the composer of Post Master is,Vijaya Bhaskar,the composer of Post Master, Karnataka,1.7015203468417894e-07,1.6161826010829827e-07,4.6171379608495045e-08,2.098811506812126e-07,2.3782008895523177e-07,1.3630979900369766e-08,3.988601093851685e-08,1.6995301166389254e-07,5.6601230369324185e-08,7.631832943388872e-08,3.1671947908762377e-07,2.433629333609133e-07,4.469440000320901e-07,2.7629724286271085e-07,4.3015293726966775e-07,3.477500740700634e-07,1.3864517995898495e-06,4.347666163084796e-06,1.1432027804403333e-06,6.7061828303849325e-06,9.009367204271257e-06,3.332345386297675e-06,1.928787060023751e-05,1.663854709477164e-05,1.3862042578693945e-05,2.1739488147431985e-05,9.00154554983601e-06,3.8071534618211444e-06,1.1451029422460124e-05,4.087538400199264e-06,5.151725417817943e-06,3.159292828058824e-05,0.00022951164282858372,0.0007545495755039155
117,"The date of death of Louis de Luxembourg, Count of Saint-Pol is","The date of death of the father of John of Luxembourg, Count of Soissons is","Louis de Luxembourg, Count of Saint-Pol","the father of John of Luxembourg, Count of Soissons", 19 December 1475,0.10961346328258514,0.02961319126188755,0.14205867052078247,0.1166597232222557,0.41125231981277466,0.2514389455318451,0.026971325278282166,0.0011288839159533381,0.06713970005512238,0.014283272437751293,0.09617453813552856,0.04104696959257126,0.00039298992487601936,9.710434096632525e-05,0.02016226388514042,0.004613290075212717,0.1743234097957611,0.0841929093003273,0.7794916033744812,0.36290258169174194,0.0931120365858078,0.004174945876002312,0.010661562904715538,0.008644180372357368,0.0015858309343457222,0.00033497074036858976,0.0005744004156440496,3.0814265983281075e-07,0.0004293700912967324,7.620229007443413e-05,9.629438136471435e-05,0.14228838682174683,0.012316275388002396,0.035035859793424606
118,The place of birth of Chris Christie is,The place of birth of the spouse of Mary Pat Christie is,Chris Christie,the spouse of Mary Pat Christie, Newark,6.782931336601905e-07,3.6007051562592096e-08,6.059862300844543e-08,1.0592425780941994e-07,1.9363850967124563e-08,2.5634065536905837e-08,1.2206439237161248e-07,5.71016016692738e-07,9.613538054509263e-08,4.5800356929248665e-06,3.1469860459765187e-06,1.6015352457543486e-06,9.314089197687281e-07,9.66647348832339e-07,1.228458245350339e-06,6.710428806400159e-06,0.00299098645336926,0.00020452456374187022,1.0797184586408548e-05,8.204558253055438e-05,0.00010365200432715937,6.4089908846654e-05,6.215518078533933e-05,0.0013193413615226746,0.0005458626546896994,0.0006428230553865433,0.0005664818454533815,0.00018738731159828603,8.482427074341103e-05,1.975084887817502e-05,1.0638252206263132e-05,5.8411736972630024e-05,0.000777480541728437,0.33231768012046814
119,The place of death of Muhammad ibn Tughj al-Ikhshid is,The place of death of the father of Abu'l-Hasan Ali ibn al-Ikhshid is,Muhammad ibn Tughj al-Ikhshid,the father of Abu'l-Hasan Ali ibn al-Ikhshid, Damascus,1.2286065498301468e-07,5.793278887722408e-07,1.239672428710037e-06,8.471788248698431e-08,2.3231407908497204e-09,9.278876333951303e-09,9.386379673514966e-09,3.093575839940854e-09,2.9459537032039407e-09,2.755364381101799e-09,1.8221623099279327e-09,1.5178460710529862e-09,8.809856844038677e-09,4.679512244365469e-08,9.911119924765899e-09,5.968593175254e-09,3.9942966623129905e-07,4.295663131870242e-07,9.016411581797001e-07,1.045991780301847e-06,3.2944107442034465e-09,1.7200671109662835e-08,4.141203291396778e-08,2.936869236691564e-08,2.1591367271867057e-07,4.619028572960815e-07,3.4779211546265287e-06,2.1088515040901257e-06,2.9807806640747003e-06,9.445898285775911e-06,2.2797468773205765e-05,1.0541697520238813e-05,0.0005069812759757042,0.00010961802036035806
120,Jim Henson was educated at,The creator of The Muppets on Puppets was educated at,Jim Henson,the creator of The Muppets on Puppets," University of Maryland, College Park",0.00026208118651993573,7.456534513039514e-05,0.0007520288345403969,0.000205025018658489,0.00011647523206193,0.00032839394407346845,0.0006592742283828557,0.00032230527722276747,0.0003402553265914321,0.00017416314221918583,0.00015064064064063132,0.0002442003460600972,0.0004002319765277207,0.004741457290947437,0.0027765745762735605,0.006123567931354046,0.06728033721446991,0.12424943596124649,0.1527620255947113,0.003049092832952738,0.0010351435048505664,0.00030848957248963416,0.0006994039285928011,4.614424324245192e-05,0.00018413465295452625,2.142803896276746e-05,7.416827429551631e-05,0.00012790848268195987,0.0013179841917008162,0.00038816488813608885,0.0005430884775705636,0.00015989629901014268,0.015320202335715294,0.004234873689711094
121,The date of death of Lalla Abla bint Tahar is,The date of death of the mother of Princess Lalla Nuzha of Morocco is,Lalla Abla bint Tahar,the mother of Princess Lalla Nuzha of Morocco, 1 March 1992,0.02564491145312786,0.0015032791998237371,0.012109464034438133,0.00018277158960700035,0.009211055003106594,0.4932291805744171,0.0012332489714026451,0.00012082491593901068,0.09146910905838013,0.01971471682190895,0.6611670851707458,0.2710210382938385,0.013455343432724476,3.865346661768854e-05,0.0050546457059681416,0.0030927297193557024,0.0029903557151556015,0.0034569285344332457,0.09492851793766022,0.033318180590867996,0.0019304432207718492,0.0001869166735559702,3.1826664780965075e-05,0.00013526823022402823,7.241930870804936e-05,6.038479114067741e-05,0.0004623239510692656,0.0004796752764377743,0.00035827321698889136,0.0006164099322631955,0.0007449627155438066,0.45467814803123474,0.0653744786977768,0.03837035968899727
122,The place of burial of Bayezid II is,The place of burial of the spouse of Bülbül Hatun is,Bayezid II,the spouse of Bülbül Hatun, Turkish,7.823576197552029e-06,1.45986223287764e-06,1.4676695627713343e-06,1.3216615570854628e-06,1.203010810968408e-07,1.4177818741245574e-07,7.119865585991647e-07,1.5160550219661673e-06,3.7930013263576257e-07,3.750873815988598e-07,4.810814289157861e-07,1.0422483001093497e-06,2.4123769435391296e-06,1.5825580703676678e-06,1.464083561586449e-05,1.0559873771853745e-05,2.9589089081127895e-06,8.417839580943109e-07,8.79174331203103e-06,0.00016358231368940324,3.9832585230215045e-07,1.0372923497925512e-06,1.286409201384231e-06,2.8496390314103337e-06,0.0001725208421703428,5.0698828999884427e-05,0.00020580603450071067,8.870966848917305e-05,7.78414832893759e-05,7.054832531139255e-05,0.00010929723794106394,1.4423640095628798e-05,2.8765571187250316e-05,3.5993551136925817e-05
123,The place of birth of Joseph P. Kennedy is,The place of birth of the father of Patricia Helen Kennedy Lawford is,Joseph P. Kennedy,the father of Patricia Helen Kennedy Lawford, Boston,4.366719622339588e-06,1.0572329301794525e-05,1.984121809073258e-06,1.9329789324729063e-07,6.237611955839384e-07,4.642461135517806e-07,1.5411899312312016e-06,7.200873824331211e-06,1.3791210449198843e-06,9.55598579821526e-07,3.3547632938280003e-06,3.5510463476384757e-06,9.229171382685308e-07,3.635030623172497e-07,1.6176878489204682e-05,2.3582404082844732e-06,0.00845167227089405,0.005322955083101988,0.061164259910583496,0.043032508343458176,0.04753115028142929,0.01427070889621973,0.06134457886219025,0.007719949819147587,0.07005280256271362,0.1341760903596878,0.04251343384385109,0.012494616210460663,0.0013267468893900514,0.0011091629276052117,0.0008457287331111729,0.028194401413202286,0.004390845075249672,0.11795247346162796
124,The place of birth of Merle Haggard is,The place of birth of the performer of My Own Kind of Hat is,Merle Haggard,the performer of My Own Kind of Hat, Bakersfield,0.0004349503724370152,0.00047741286107338965,0.0013019893085584044,1.325923585682176e-05,4.405244908411987e-06,1.3388269053393742e-06,1.9696355593623593e-05,4.450814969914063e-07,1.6252411114692222e-06,1.3246581147541292e-05,1.9720760974450968e-05,3.327650574647123e-06,7.998826276889304e-07,1.4039604138815776e-05,9.63637576205656e-05,1.594494460732676e-05,7.088931852194946e-06,9.440271969651803e-05,0.00019537170010153204,6.296739593381062e-05,1.3412689440883696e-05,2.9673608878511004e-05,1.7670218994680909e-06,0.00015910556248854846,1.7505144569440745e-05,4.638481811980455e-07,8.634339792479295e-06,2.880628926504869e-06,0.00010650130570866168,0.000677881296724081,0.009708761237561703,0.0023959751706570387,0.0017598830163478851,0.08844155818223953
125,The country of citizenship of Guy Green is,The country of citizenship of the director of The Devil's Advocate is,Guy Green,the director of The Devil's Advocate, British,2.9080079912091605e-05,4.6366596507141367e-05,2.7976811907137744e-05,1.0341587767470628e-05,7.634624125785194e-06,1.2414185221132357e-05,3.0435518056037836e-05,8.457743388134986e-05,3.8614340155618265e-05,3.3457614335929975e-05,9.354131179861724e-06,2.4622899218229577e-05,6.72971727908589e-05,0.0011016298085451126,0.0015058493008837104,0.002100961981341243,0.0010049190605059266,0.004275476559996605,0.025952886790037155,0.04802903160452843,0.1245255097746849,0.24002382159233093,0.07710650563240051,0.03082931786775589,0.03552550449967384,0.03022678755223751,0.001474770368076861,0.027957215905189514,0.010183323174715042,0.0038205101154744625,0.0016687670722603798,0.005749933421611786,4.581198300002143e-05,0.0024366488214582205
126,The place of birth of Henrik Adam Due is,The place of birth of the father of Stephan Henrik Barratt-Due is,Henrik Adam Due,the father of Stephan Henrik Barratt-Due," Saint Paul, Minnesota",1.8828339989340748e-06,7.158814696595073e-05,1.467936181143159e-05,1.3223605492385104e-05,7.784675517541473e-07,9.14622978598345e-06,5.225095083005726e-05,3.290548556833528e-05,4.895431629847735e-06,0.00022665641154162586,3.64635452569928e-05,9.05113120097667e-05,2.608379327284638e-05,4.421189441927709e-05,0.00020020600641146302,0.0005119909765198827,0.00037667015567421913,0.0003471235395409167,0.0008265219512395561,0.0012345124268904328,0.0005367071717046201,0.0006611526478081942,0.00059498380869627,0.0002823199611157179,0.00012310975580476224,0.00014240505697671324,6.23416926828213e-05,9.013310773298144e-05,0.000220698828343302,0.00014879876107443124,8.908339077606797e-05,2.1239929992589168e-05,4.4869120756629854e-05,9.934124682331458e-05
127,The date of birth of Benjamin Pierce is,The date of birth of the father of Benjamin Kendrick Pierce is,Benjamin Pierce,the father of Benjamin Kendrick Pierce," December 25, 1757",4.627427915693261e-05,0.0001416086743120104,0.00038864093949086964,7.371439278358594e-05,6.26781111350283e-05,9.761127148522064e-05,0.0002644532942213118,0.00032789609394967556,1.9095439711236395e-05,4.023046130896546e-05,0.00030967863858677447,1.6826428691274486e-05,0.00012160290498286486,0.00019053796131629497,0.00012088754010619596,0.00035833503352478147,0.0014087146846577525,0.00037579573108814657,0.00021344894776120782,0.007034300360828638,0.0019370218506082892,0.0023762157652527094,0.0034473142586648464,0.0021445495076477528,0.0037717788945883512,0.022546105086803436,0.023212796077132225,0.04541245847940445,0.01615525223314762,0.014273407869040966,0.017791908234357834,5.464235073304735e-05,0.00425302516669035,0.024703072383999825
128,Nicholas Eversfield was educated at,The father of Edward Eversfield was educated at,Nicholas Eversfield,the father of Edward Eversfield, Trinity College,1.3880514870834304e-06,1.3752826362178894e-06,8.567647455492988e-06,1.6190721225939342e-06,1.567513663758291e-06,1.3486090892911307e-06,6.378672878781799e-06,5.813904499518685e-05,0.0003943419433198869,3.612547880038619e-05,2.5414161427761428e-05,8.853861800162122e-05,5.1827744755428284e-05,9.816637611947954e-05,0.00037052686093375087,0.00015089167573023587,8.278332825284451e-05,0.00020186540496069938,0.002446715021505952,0.002138969022780657,0.0009727049036882818,0.005568891763687134,0.000416298775235191,0.0008189632790163159,0.0004612752527464181,0.0006222656229510903,0.0008580712019465864,0.0010717681143432856,0.0004403397615533322,0.0007648815517313778,0.00013148882135283202,0.0004303854948375374,0.06881831586360931,0.015522216446697712
129,"The place of death of Mary of Burgundy, Duchess of Cleves is","The place of death of the mother of Adolph of Cleves, Lord of Ravenstein is","Mary of Burgundy, Duchess of Cleves","the mother of Adolph of Cleves, Lord of Ravenstein", Kalkar,9.101093746721745e-05,9.124404459726065e-05,8.133977826219052e-05,8.513571083312854e-05,0.00014096217637415975,1.4047928743821103e-05,6.883965397719294e-05,5.265362051432021e-05,1.1645987797237467e-05,3.734089477802627e-05,9.450610377825797e-06,2.0865716578555293e-05,2.2829166482551955e-05,6.244268297450617e-05,0.00030926140607334673,1.8086440832121298e-05,2.590772510302486e-06,4.627698217518628e-06,2.4192107957787812e-05,1.433559646102367e-05,0.00010174881754210219,5.370438520913012e-05,3.376124004716985e-05,2.6299852834199555e-05,8.135144162224606e-05,0.00026102675474248827,0.00016618719382677227,0.0011107194004580379,0.000629637623205781,0.0008693517884239554,3.750258110812865e-05,5.1761948270723224e-05,0.0002686685766093433,0.00014023142284713686
